device_id,boot_id,seq_no,ts_ms,ax,ay,az,motion_score,motion_avg,state,wifi_rssi_dbm,received_at
ESP32 Washer Monitor,1d51e8165c2d,37,1773770309295,-2132,2680,18688,10972.63,13113.25,RUNNING,-69,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770309395,-4856,7580,5528,10515.91,13071.38,RUNNING,-68,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770309495,2280,9144,23180,11225.59,13060.72,RUNNING,-69,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770309595,-9452,8320,3304,11365.71,13038.94,RUNNING,-69,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770309695,-3104,8080,4456,9910.83,12993.32,RUNNING,-69,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770309795,1032,8096,30880,12123.78,12992.84,RUNNING,-68,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770309895,-8392,7680,6604,13323.08,12988.12,RUNNING,-69,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770309995,-2528,8236,8304,11138.77,12945.97,RUNNING,-68,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770310095,-176,5520,16856,10172.75,12916.84,RUNNING,-68,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770310195,-3536,-1104,27464,10137.15,12901.6,RUNNING,-68,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770310295,-6148,7152,5408,11343.83,12905.27,RUNNING,-67,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770310395,-972,7620,13572,10152.15,12891.32,RUNNING,-68,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770310495,-664,5704,18040,8925.38,12862.04,RUNNING,-68,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770310595,-2632,5200,16500,7576.73,12837.72,RUNNING,-67,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770310695,-2004,5344,12800,6840.09,12780.83,RUNNING,-68,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770310795,-3268,2548,32767,9031.25,12731.34,RUNNING,-67,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770310895,-5508,8792,-6464,11150.38,12722.26,RUNNING,-68,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770310995,3540,9028,28300,12327.79,12704.22,RUNNING,-68,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770311095,-9260,8076,-688,13278.43,12681.95,RUNNING,-67,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770311195,-3112,6312,12248,11215.85,12665.49,RUNNING,-67,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770311295,-272,-260,32767,12552.79,12648.7,RUNNING,-68,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770311395,-7500,7752,-660,14246.58,12636.91,RUNNING,-68,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770311495,-120,6756,17288,13078.12,12606.52,RUNNING,-68,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,37,1773770311595,-6340,2160,10256,11860.26,12559.49,RUNNING,-68,2026-03-17T17:58:32.752894+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770313099,-6060,352,11060,9791.47,12520.94,RUNNING,-68,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770313198,-3052,5156,4000,9003.2,12459.52,RUNNING,-67,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770313298,-1976,6308,32767,12102.77,12417.45,RUNNING,-68,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770313398,-7972,8748,-2116,13776.97,12419.29,RUNNING,-67,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770313498,-3480,6928,8696,11364.25,12399.1,RUNNING,-68,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770313598,-1288,-1472,32767,13130.2,12394.89,RUNNING,-68,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770313698,-7744,7664,-644,14710.76,12421.03,RUNNING,-67,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770313798,1208,8344,23128,14529.27,12458.3,RUNNING,-68,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770313898,-11084,7168,-3080,13905.23,12489.05,RUNNING,-68,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770313998,-3456,5300,10468,11640.39,12489.43,RUNNING,-68,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770314098,-1716,-540,32767,13250.37,12496.96,RUNNING,-67,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770314198,-8024,7932,-456,14739.68,12497.14,RUNNING,-68,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770314298,736,6612,20192,13880.74,12474.82,RUNNING,-68,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770314398,-7572,4000,4940,13429.43,12469.23,RUNNING,-68,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770314498,-2724,6224,6304,11123.39,12458.68,RUNNING,-68,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770314598,-4352,1432,32767,13408.35,12475.64,RUNNING,-69,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770314698,-6100,7932,564,15146.28,12494.42,RUNNING,-68,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770314798,1528,8548,23916,15195.81,12504.89,RUNNING,-68,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770314898,-8680,7660,536,14954.39,12533.43,RUNNING,-68,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770314998,-1804,5720,3696,13080.51,12532.17,RUNNING,-69,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770315098,-2756,-804,32767,15378.56,12537.8,RUNNING,-69,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770315198,-6980,7572,-2132,16638.06,12571.75,RUNNING,-68,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770315298,-1416,5184,12596,14215.21,12597.72,RUNNING,-69,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770315398,-612,-1112,31924,14942.33,12633.53,RUNNING,-67,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770315498,-6912,6656,3136,16186.44,12683.18,RUNNING,-68,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770315598,-2156,6528,11048,13797.97,12714.61,RUNNING,-70,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770315698,-4892,16,14076,11654.45,12736.01,RUNNING,-68,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770315798,-3792,5092,3500,10934.04,12724.23,RUNNING,-68,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770315898,-1660,6144,32767,13669.26,12717.85,RUNNING,-69,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,38,1773770315998,-8632,8576,-1048,15018.73,12725.36,RUNNING,-68,2026-03-17T17:58:37.184418+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770317400,-3564,7148,11660,12661.02,12719.24,RUNNING,-69,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770317499,-1428,1440,32767,13747.38,12738.84,RUNNING,-67,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770317599,-5052,7264,184,15589.2,12757.84,RUNNING,-70,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770317699,1236,7276,23948,15700.84,12772.83,RUNNING,-68,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770317799,-7728,6052,4816,15417.35,12809.16,RUNNING,-69,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770317899,-1960,6408,7336,12821.81,12807.03,RUNNING,-69,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770317999,-3340,2264,32767,14668.05,12807.94,RUNNING,-69,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770318099,-6336,8016,-2184,16089.68,12821.03,RUNNING,-69,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770318199,-136,6804,18740,14901.54,12821.47,RUNNING,-69,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770318299,-5056,3136,10504,13635.05,12831.47,RUNNING,-69,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770318399,-1984,5040,14640,11817.57,12839.43,RUNNING,-69,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770318499,-608,4516,32767,12835.45,12841.15,RUNNING,-69,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770318599,-6584,6828,2976,14690.47,12847.3,RUNNING,-68,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770318699,-876,5948,16920,13488.93,12842.12,RUNNING,-70,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770318799,-1612,1872,21940,11802.92,12822.92,RUNNING,-70,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770318899,-4700,5624,9992,11422.01,12820.91,RUNNING,-69,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770318999,-1296,5352,11552,9439.03,12777.31,RUNNING,-69,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770319099,-1320,996,32767,11342.04,12736.09,RUNNING,-69,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770319199,-7232,6388,952,13460.74,12724.68,RUNNING,-68,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770319299,1500,7328,17944,12791.81,12716.88,RUNNING,-69,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770319399,-6116,4004,6912,12177.71,12721.25,RUNNING,-68,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770319499,-2636,4404,8600,9993.87,12680.31,RUNNING,-68,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770319599,1536,4600,29684,11806.21,12644.49,RUNNING,-68,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770319699,-8544,4044,6768,13002.4,12641.9,RUNNING,-66,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770319799,-2100,3908,6652,11315.39,12641.52,RUNNING,-67,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770319899,1096,1908,32767,13750.73,12678.04,RUNNING,-67,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770319999,-8792,4352,2236,15375.83,12703.68,RUNNING,-65,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770320099,-1476,-872,14648,13451.7,12693.37,RUNNING,-66,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770320199,-2612,-4232,32767,14341.36,12717.8,RUNNING,-68,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,39,1773770320299,-8396,-236,6160,15850.63,12754.63,RUNNING,-64,2026-03-17T17:58:44.199545+00:00
ESP32 Washer Monitor,1d51e8165c2d,40,1773770324465,-4584,-2176,15880,14123.41,12767.91,RUNNING,-70,2026-03-17T17:58:46.589255+00:00
ESP32 Washer Monitor,1d51e8165c2d,40,1773770324564,-4580,-2172,15964,11595.31,12741.78,RUNNING,-69,2026-03-17T17:58:46.589255+00:00
ESP32 Washer Monitor,1d51e8165c2d,40,1773770324664,-4612,-2104,15832,9530.77,12690.16,RUNNING,-72,2026-03-17T17:58:46.589255+00:00
ESP32 Washer Monitor,1d51e8165c2d,40,1773770324764,-4584,-2132,15876,7822.03,12643.95,RUNNING,-69,2026-03-17T17:58:46.589255+00:00
ESP32 Washer Monitor,1d51e8165c2d,40,1773770324864,-4448,-2040,15768,6441.36,12581.63,RUNNING,-69,2026-03-17T17:58:46.589255+00:00
ESP32 Washer Monitor,1d51e8165c2d,40,1773770324964,-4612,-2140,15836,5303.92,12497.89,RUNNING,-71,2026-03-17T17:58:46.589255+00:00
ESP32 Washer Monitor,1d51e8165c2d,40,1773770325064,-4656,-2088,15836,4350.23,12410.57,RUNNING,-73,2026-03-17T17:58:46.589255+00:00
ESP32 Washer Monitor,1d51e8165c2d,40,1773770325164,-4588,-2084,15916,3577.42,12322.07,RUNNING,-77,2026-03-17T17:58:46.589255+00:00
ESP32 Washer Monitor,1d51e8165c2d,40,1773770325264,-4580,-2144,15920,2935.15,12244.38,RUNNING,-76,2026-03-17T17:58:46.589255+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770326823,-4540,-2160,15912,2409.79,12135.87,RUNNING,-75,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770326922,-4528,-2056,15700,2015.38,12027.53,RUNNING,-75,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770327022,-4504,-2080,15852,1678.07,11920.17,RUNNING,-77,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770327122,-4512,-2104,15964,1396.19,11825.32,RUNNING,-76,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770327222,-4548,-2080,15848,1163.58,11702.75,RUNNING,-76,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770327322,-4596,-2124,15860,959.57,11564.65,RUNNING,-76,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770327422,-4524,-2048,15824,798.3,11445.54,RUNNING,-74,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770327522,-4576,-2096,15836,660.31,11342.42,RUNNING,-76,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770327622,-4580,-2112,15936,559.17,11242.85,RUNNING,-75,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770327722,-4552,-2100,15852,474.59,11135.34,RUNNING,-75,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770327822,-4516,-2084,15900,395.28,11025.63,RUNNING,-75,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770327922,-4584,-2160,15956,338.82,10929.91,RUNNING,-75,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770328022,-4588,-2140,15940,280.84,10811.48,RUNNING,-73,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770328122,-4540,-2068,15832,252.83,10680.78,RUNNING,-76,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770328222,-4532,-2116,15772,216.92,10571.56,RUNNING,-75,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770328322,-4592,-2112,15936,208.88,10471.92,RUNNING,-75,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770328422,-4524,-2140,15956,172.02,10372.27,RUNNING,-75,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770328522,-4500,-2080,15876,157.34,10260.41,RUNNING,-74,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770328622,-4512,-2080,15876,129.6,10160.18,RUNNING,-76,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770328722,-4628,-2128,15916,119.95,10072.13,RUNNING,-75,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770328822,-4552,-2024,15904,106.51,9997.43,RUNNING,-74,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770328922,-4524,-2116,15864,93.52,9929.96,RUNNING,-73,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770329022,-4552,-2112,15852,77.46,9840.42,RUNNING,-72,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770329122,-4568,-2096,15900,72.18,9729.64,RUNNING,-74,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770329222,-4580,-2092,15872,63.49,9607.0,RUNNING,-75,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770329322,-4556,-2112,15960,66.44,9474.88,RUNNING,-74,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770329422,-4448,-2140,15824,82.45,9363.54,RUNNING,-74,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770329522,-4676,-2108,16100,125.45,9239.27,RUNNING,-73,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770329622,-4628,-2100,15804,156.19,9098.37,RUNNING,-74,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,41,1773770329722,-4476,-2068,15876,132.21,8968.91,RUNNING,-73,2026-03-17T17:58:50.961604+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770331423,-4576,-2112,15888,116.37,8851.47,RUNNING,-77,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770331522,-4748,-2116,16000,123.32,8754.79,RUNNING,-77,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770331622,-4412,-2072,15684,172.99,8666.48,RUNNING,-77,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770331722,-4596,-2008,15812,171.45,8547.17,RUNNING,-77,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770331822,-4476,-2072,15788,149.2,8410.89,RUNNING,-79,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770331922,-4568,-2092,15952,155.47,8298.8,RUNNING,-78,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770332022,-4592,-2100,15940,128.18,8168.78,RUNNING,-77,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770332122,-4484,-2092,15912,115.38,8022.83,RUNNING,-77,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770332222,-4548,-2060,15944,102.51,7878.56,RUNNING,-78,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770332322,-4544,-1964,15788,113.14,7740.64,RUNNING,-78,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770332422,-4540,-2028,15864,107.02,7625.31,RUNNING,-76,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770332522,-4548,-2120,15992,112.19,7493.93,RUNNING,-79,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770332622,-4524,-2068,15848,119.08,7347.72,RUNNING,-78,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770332722,-4456,-2000,15884,99.02,7209.9,RUNNING,-77,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770332822,-4540,-2016,15888,86.32,7076.47,RUNNING,-76,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770332922,-4532,-2104,15888,72.35,6965.96,RUNNING,-79,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770333022,-4428,-2088,15984,70.45,6832.58,RUNNING,-76,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770333122,-4552,-2076,16032,71.73,6681.84,RUNNING,-77,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770333222,-4488,-2112,15748,109.91,6530.98,RUNNING,-77,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770333322,-4632,-2092,16064,151.0,6382.94,RUNNING,-76,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770333422,-4500,-2008,15836,171.32,6253.85,RUNNING,-76,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770333522,-4596,-2036,16000,173.98,6101.81,RUNNING,-76,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770333622,-4508,-2080,15952,154.25,5936.97,RUNNING,-76,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770333722,-4640,-1992,16020,142.72,5796.24,RUNNING,-75,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770333822,-4468,-2008,15788,165.01,5648.47,RUNNING,-73,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770333922,-4568,-2044,15948,168.48,5488.29,RUNNING,-76,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770334022,-4584,-1968,15936,141.07,5351.72,RUNNING,-75,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770334122,-4532,-2028,15912,121.06,5236.39,RUNNING,-74,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770334222,-4508,-2048,15872,106.88,5128.12,RUNNING,-76,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,42,1773770334322,-4648,-2060,15992,115.41,4992.58,RUNNING,-75,2026-03-17T17:58:58.404153+00:00
ESP32 Washer Monitor,1d51e8165c2d,43,1773770338712,-4188,-2012,15864,139.69,4843.79,RUNNING,-74,2026-03-17T17:59:01.062061+00:00
ESP32 Washer Monitor,1d51e8165c2d,43,1773770338811,-4556,-2000,15748,117.26,4718.35,RUNNING,-74,2026-03-17T17:59:01.062061+00:00
ESP32 Washer Monitor,1d51e8165c2d,43,1773770338911,-4608,-2072,16008,144.94,4582.33,RUNNING,-73,2026-03-17T17:59:01.062061+00:00
ESP32 Washer Monitor,1d51e8165c2d,43,1773770339011,-4512,-2024,15876,147.3,4427.91,RUNNING,-73,2026-03-17T17:59:01.062061+00:00
ESP32 Washer Monitor,1d51e8165c2d,43,1773770339111,-4540,-2084,16012,146.85,4272.37,RUNNING,-73,2026-03-17T17:59:01.062061+00:00
ESP32 Washer Monitor,1d51e8165c2d,43,1773770339211,-4540,-2040,15792,159.18,4119.79,RUNNING,-73,2026-03-17T17:59:01.062061+00:00
ESP32 Washer Monitor,1d51e8165c2d,43,1773770339311,-4564,-2092,16016,171.33,3993.28,RUNNING,-75,2026-03-17T17:59:01.062061+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770341266,-4500,-1972,15960,155.86,3848.16,RUNNING,-73,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770341365,-4468,-2012,15916,136.06,3688.62,RUNNING,-76,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770341465,-4516,-2012,15888,114.05,3540.75,RUNNING,-74,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770341565,-4496,-2040,15872,96.64,3405.36,RUNNING,-74,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770341665,-4572,-2092,15956,98.55,3288.17,RUNNING,-73,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770341765,-4492,-2008,15940,89.32,3160.71,RUNNING,-75,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770341865,-4564,-2048,15996,87.25,3014.68,RUNNING,-74,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770341965,-4524,-1980,15988,76.35,2880.55,RUNNING,-74,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770342065,-4480,-2040,15900,78.57,2763.31,RUNNING,-74,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770342165,-4596,-2008,15904,70.11,2649.79,RUNNING,-73,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770342265,-4512,-2052,15916,58.59,2555.99,RUNNING,-73,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770342365,-4604,-2040,15920,52.99,2443.1,RUNNING,-74,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770342465,-4516,-2096,15912,47.91,2308.97,RUNNING,-74,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770342565,-4472,-2080,15868,49.34,2181.54,RUNNING,-75,2026-03-17T17:59:05.686355+00:00
