laptop_time_iso,esp_ms,ax,ay,az,motion,state
2026-03-13T23:33:56.754180,1352742,-832,140,15360,1528.29,RUNNING
2026-03-13T23:33:56.852962,1352842,600,916,15228,1274.05,RUNNING
2026-03-13T23:33:56.952804,1352942,-320,-456,18784,1679.21,RUNNING
2026-03-13T23:33:57.085800,1353042,-3484,60,17192,1602.07,RUNNING
2026-03-13T23:33:57.153405,1353142,-1332,1404,15256,1703.10,RUNNING
2026-03-13T23:33:57.252493,1353242,-444,476,19276,2100.11,RUNNING
2026-03-13T23:33:57.352490,1353342,-1780,556,18608,1827.53,RUNNING
2026-03-13T23:33:57.452601,1353442,-4160,1652,17528,1608.51,RUNNING
2026-03-13T23:33:57.567155,1353542,-84,588,17400,1441.44,RUNNING
2026-03-13T23:33:57.652681,1353642,-968,-1320,18780,1441.37,RUNNING
2026-03-13T23:33:57.752736,1353742,-4824,1096,17088,1373.00,RUNNING
2026-03-13T23:33:57.853193,1353842,-1284,420,17628,1145.66,RUNNING
2026-03-13T23:33:57.952715,1353942,2136,-1500,17356,962.57,RUNNING
2026-03-13T23:33:58.062892,1354042,1048,968,14664,1296.54,RUNNING
2026-03-13T23:33:58.152489,1354142,172,756,15892,1275.14,RUNNING
2026-03-13T23:33:58.252808,1354242,1936,-1056,17660,1385.14,RUNNING
2026-03-13T23:33:58.352435,1354342,-212,284,16136,1434.12,RUNNING
2026-03-13T23:33:58.452301,1354442,964,2064,14488,1441.28,RUNNING
2026-03-13T23:33:58.569775,1354542,5504,760,14388,1318.21,RUNNING
2026-03-13T23:33:58.652233,1354642,-1684,-540,18012,1562.44,RUNNING
2026-03-13T23:33:58.752627,1354742,-3360,1120,16936,1424.53,RUNNING
2026-03-13T23:33:58.852274,1354842,1428,880,15756,1430.43,RUNNING
2026-03-13T23:33:58.952504,1354942,-1424,-1028,19164,1784.82,RUNNING
2026-03-13T23:33:59.052093,1355042,-6088,680,18792,1557.33,RUNNING
2026-03-13T23:33:59.152203,1355142,500,1424,16664,1822.96,RUNNING
2026-03-13T23:33:59.253067,1355242,440,-1568,18784,1876.83,RUNNING
2026-03-13T23:33:59.352233,1355342,-2908,376,17636,1714.75,RUNNING
2026-03-13T23:33:59.452254,1355442,-476,900,15692,1793.65,RUNNING
2026-03-13T23:33:59.552343,1355542,-1856,-856,22120,2638.86,RUNNING
2026-03-13T23:33:59.651685,1355642,380,-8,15928,3294.57,RUNNING
2026-03-13T23:33:59.752408,1355742,2724,2460,13860,2988.60,RUNNING
2026-03-13T23:33:59.852394,1355842,2736,1056,16160,2826.17,RUNNING
2026-03-13T23:33:59.952300,1355942,872,-984,16636,2364.96,RUNNING
2026-03-13T23:34:00.052605,1356042,-940,428,14944,2246.75,RUNNING
2026-03-13T23:34:00.152441,1356142,3888,1412,14292,1860.53,RUNNING
2026-03-13T23:34:00.252385,1356242,-1608,-1412,19244,2332.77,RUNNING
2026-03-13T23:34:00.352301,1356342,-5916,344,19036,2016.27,RUNNING
2026-03-13T23:34:00.452280,1356442,-2344,1812,18052,1949.18,RUNNING
2026-03-13T23:34:00.552286,1356542,-556,-2736,22180,2329.40,RUNNING
2026-03-13T23:34:00.652262,1356642,-3776,132,17012,2797.24,RUNNING
2026-03-13T23:34:00.752394,1356742,-1556,1268,15524,2612.93,RUNNING
2026-03-13T23:34:00.852357,1356842,-2456,584,20416,3027.89,RUNNING
2026-03-13T23:34:00.952159,1356942,-144,788,17192,3087.82,RUNNING
2026-03-13T23:34:01.051912,1357042,-2156,2608,16024,2682.00,RUNNING
2026-03-13T23:34:01.152219,1357142,-3192,988,19508,2813.89,RUNNING
2026-03-13T23:34:01.252191,1357242,1724,-620,17060,2781.51,RUNNING
2026-03-13T23:34:01.352271,1357342,-304,1224,13476,2933.02,RUNNING
2026-03-13T23:34:01.452046,1357442,1840,1216,15832,2846.07,RUNNING
2026-03-13T23:34:01.553133,1357542,388,-980,18456,2783.99,RUNNING
2026-03-13T23:34:01.652060,1357642,-1232,488,15320,2842.47,RUNNING
2026-03-13T23:34:01.752242,1357742,852,1992,15948,2459.94,RUNNING
2026-03-13T23:34:01.852107,1357842,-1396,-1796,18736,2517.39,RUNNING
2026-03-13T23:34:01.952397,1357942,-3840,456,18724,2108.46,RUNNING
2026-03-13T23:34:02.052361,1358042,-788,1932,14912,2460.07,RUNNING
2026-03-13T23:34:02.152049,1358142,3480,1240,15324,2144.30,RUNNING
2026-03-13T23:34:02.252139,1358242,-2384,672,19096,2387.05,RUNNING
2026-03-13T23:34:02.352238,1358342,-5800,1708,18016,2002.82,RUNNING
2026-03-13T23:34:02.452188,1358442,-4856,1192,20240,1974.41,RUNNING
2026-03-13T23:34:02.552181,1358542,52,-1192,17784,2163.43,RUNNING
2026-03-13T23:34:02.652152,1358642,-4200,1380,16428,1920.08,RUNNING
2026-03-13T23:34:02.752244,1358742,-160,632,17312,1630.60,RUNNING
2026-03-13T23:34:02.852375,1358842,2448,-908,17108,1340.36,RUNNING
2026-03-13T23:34:02.952809,1358942,-1880,812,15952,1319.27,RUNNING
2026-03-13T23:34:03.065057,1359042,240,1992,16084,1104.44,RUNNING
2026-03-13T23:34:03.152124,1359142,1784,-1396,17580,1178.64,RUNNING
2026-03-13T23:34:03.252765,1359242,-1232,-204,15568,1345.81,RUNNING
2026-03-13T23:34:03.352273,1359342,-1124,2512,15320,1113.06,RUNNING
2026-03-13T23:34:03.452051,1359442,4200,972,14456,999.13,RUNNING
2026-03-13T23:34:03.554374,1359542,-1448,336,18524,1449.00,RUNNING
2026-03-13T23:34:03.651657,1359642,-3532,748,15988,1582.92,RUNNING
2026-03-13T23:34:03.751937,1359742,-3588,1164,19776,1971.55,RUNNING
2026-03-13T23:34:03.852329,1359842,-1892,-1152,19160,1768.75,RUNNING
2026-03-13T23:34:03.951857,1359942,-5320,780,17884,1560.68,RUNNING
2026-03-13T23:34:04.051857,1360042,-1160,1076,17532,1472.64,RUNNING
2026-03-13T23:34:04.152152,1360142,776,-1424,17968,1286.37,RUNNING
2026-03-13T23:34:04.252172,1360242,-2420,512,15952,1396.53,RUNNING
2026-03-13T23:34:04.351911,1360342,2172,1304,14120,1468.65,RUNNING
2026-03-13T23:34:04.452301,1360442,2176,380,17588,1812.82,RUNNING
2026-03-13T23:34:04.581088,1360542,512,1052,15548,1870.67,RUNNING
2026-03-13T23:34:04.651915,1360642,340,2220,15380,1542.74,RUNNING
2026-03-13T23:34:04.751878,1360742,208,-80,17708,1654.98,RUNNING
2026-03-13T23:34:04.852048,1360842,1432,-1056,16532,1551.83,RUNNING
2026-03-13T23:34:04.951907,1360942,-2052,1032,15564,1433.58,RUNNING
2026-03-13T23:34:05.063254,1361042,2416,1024,14612,1335.17,RUNNING
2026-03-13T23:34:05.151910,1361142,-1472,-1232,19292,1912.31,RUNNING
2026-03-13T23:34:05.252058,1361242,-3992,1392,17604,1798.98,RUNNING
2026-03-13T23:34:05.351989,1361342,-1116,1484,16680,1713.04,RUNNING
2026-03-13T23:34:05.451852,1361442,-1232,-300,19608,1920.56,RUNNING
2026-03-13T23:34:05.558017,1361542,-2196,428,15940,2214.34,RUNNING
2026-03-13T23:34:05.651358,1361642,116,652,14760,2053.61,RUNNING
2026-03-13T23:34:05.752109,1361742,1344,-712,19424,2531.51,RUNNING
2026-03-13T23:34:05.851478,1361842,540,-352,15680,2758.08,RUNNING
2026-03-13T23:34:05.952058,1361942,-328,1968,16616,2449.20,RUNNING
2026-03-13T23:34:06.051495,1362042,1684,-28,17232,2112.52,RUNNING
2026-03-13T23:34:06.151882,1362142,1240,-564,16224,1918.21,RUNNING
2026-03-13T23:34:06.251381,1362242,344,712,13428,2082.30,RUNNING
2026-03-13T23:34:06.351461,1362342,1344,1172,16196,2219.16,RUNNING
2026-03-13T23:34:06.451907,1362442,2560,-1248,16224,1851.79,RUNNING
2026-03-13T23:34:06.551222,1362542,420,696,13760,2002.32,RUNNING
2026-03-13T23:34:06.651425,1362642,228,1404,16240,2095.18,RUNNING
2026-03-13T23:34:06.751719,1362742,1316,-1452,16280,1735.21,RUNNING
2026-03-13T23:34:06.852229,1362842,-3368,-152,17028,1595.85,RUNNING
2026-03-13T23:34:06.951855,1362942,-1596,1400,15448,1626.36,RUNNING
2026-03-13T23:34:07.053716,1363042,344,668,17840,1740.89,RUNNING
2026-03-13T23:34:07.151565,1363142,-664,516,17824,1429.69,RUNNING
2026-03-13T23:34:07.251801,1363242,-2868,1440,16960,1277.26,RUNNING
2026-03-13T23:34:07.351730,1363342,-376,212,18796,1324.55,RUNNING
2026-03-13T23:34:07.451777,1363442,2288,-1096,16464,1471.81,RUNNING
2026-03-13T23:34:07.572092,1363542,-1488,124,15124,1469.82,RUNNING
2026-03-13T23:34:07.651801,1363642,-148,980,16328,1414.15,RUNNING
2026-03-13T23:34:07.751765,1363742,2984,-976,16092,1166.33,RUNNING
2026-03-13T23:34:07.851553,1363842,-1044,-100,14504,1290.02,RUNNING
2026-03-13T23:34:07.951809,1363942,1304,296,14196,1108.77,RUNNING
2026-03-13T23:34:08.051763,1364042,2968,-1264,16368,1345.51,RUNNING
2026-03-13T23:34:08.151858,1364142,-1232,-592,16220,1176.29,RUNNING
2026-03-13T23:34:08.251922,1364242,-120,2196,14760,1208.37,RUNNING
2026-03-13T23:34:08.352026,1364342,-220,1188,18764,1689.25,RUNNING
2026-03-13T23:34:08.451653,1364442,-856,280,18196,1490.41,RUNNING
2026-03-13T23:34:08.565772,1364542,-2352,832,16016,1583.78,RUNNING
2026-03-13T23:34:08.651218,1364642,620,-260,17036,1449.92,RUNNING
2026-03-13T23:34:08.751811,1364742,-1300,-1068,19332,1612.98,RUNNING
2026-03-13T23:34:08.851902,1364842,-3464,320,16052,1859.12,RUNNING
2026-03-13T23:34:08.951722,1364942,1144,1400,15868,1606.19,RUNNING
2026-03-13T23:34:09.055503,1365042,1224,-1032,17532,1611.25,RUNNING
2026-03-13T23:34:09.151782,1365142,-1128,204,15756,1646.54,RUNNING
2026-03-13T23:34:09.251700,1365242,1648,140,13828,1686.96,RUNNING
2026-03-13T23:34:09.352275,1365342,2252,-1088,16800,1933.85,RUNNING
2026-03-13T23:34:09.451244,1365442,268,200,14928,1955.37,RUNNING
2026-03-13T23:34:09.555697,1365542,-448,2504,15380,1721.70,RUNNING
2026-03-13T23:34:09.651371,1365642,148,708,17316,1725.38,RUNNING
2026-03-13T23:34:09.751544,1365742,392,-1976,17008,1451.57,RUNNING
2026-03-13T23:34:09.851631,1365842,416,848,13384,1858.02,RUNNING
2026-03-13T23:34:09.951423,1365942,912,716,15784,1957.24,RUNNING
2026-03-13T23:34:10.060042,1366042,-2512,-840,19536,2304.81,RUNNING
2026-03-13T23:34:10.151618,1366142,-3640,908,16340,2420.88,RUNNING
2026-03-13T23:34:10.251445,1366242,-1428,552,17688,2163.14,RUNNING
2026-03-13T23:34:10.351462,1366342,-808,-716,18988,2001.39,RUNNING
2026-03-13T23:34:10.451597,1366442,-2244,444,17152,1949.80,RUNNING
2026-03-13T23:34:10.559510,1366542,-260,812,15152,1981.86,RUNNING
2026-03-13T23:34:10.651102,1366642,-124,908,17856,2111.76,RUNNING
2026-03-13T23:34:10.751375,1366742,372,532,16716,1938.81,RUNNING
2026-03-13T23:34:10.851225,1366842,-1664,1440,16936,1652.78,RUNNING
2026-03-13T23:34:10.951115,1366942,16,612,18824,1671.28,RUNNING
2026-03-13T23:34:11.054421,1367042,1480,-964,15908,1879.53,RUNNING
2026-03-13T23:34:11.151477,1367142,-1200,1124,14452,1804.11,RUNNING
2026-03-13T23:34:11.251549,1367242,-528,996,17684,2050.81,RUNNING
2026-03-13T23:34:11.351927,1367342,1060,-1036,18420,1818.40,RUNNING
2026-03-13T23:34:11.451586,1367442,-1140,-132,15096,2092.28,RUNNING
2026-03-13T23:34:11.551760,1367542,-1640,1404,16780,2035.85,RUNNING
2026-03-13T23:34:11.651642,1367642,-1568,-84,19908,2218.67,RUNNING
2026-03-13T23:34:11.751379,1367742,-1816,504,17068,2322.97,RUNNING
2026-03-13T23:34:11.851212,1367842,-172,424,15184,2261.38,RUNNING
2026-03-13T23:34:11.951339,1367942,212,608,19424,2618.21,RUNNING
2026-03-13T23:34:12.051620,1368042,-1140,952,16448,2672.49,RUNNING
2026-03-13T23:34:12.151580,1368142,-5292,452,18200,2631.40,RUNNING
2026-03-13T23:34:12.251537,1368242,300,-220,18608,2220.29,RUNNING
2026-03-13T23:34:12.351418,1368342,1060,-1380,16964,2101.20,RUNNING
2026-03-13T23:34:12.451337,1368442,-3144,684,15556,1933.18,RUNNING
2026-03-13T23:34:12.569155,1368542,-700,1112,17384,1863.91,RUNNING
2026-03-13T23:34:12.651040,1368642,3588,-588,16280,1663.86,RUNNING
2026-03-13T23:34:12.751748,1368742,532,-80,15064,1653.71,RUNNING
2026-03-13T23:34:12.851060,1368842,-780,2180,16320,1609.81,RUNNING
2026-03-13T23:34:12.951187,1368942,-812,168,19536,1872.67,RUNNING
2026-03-13T23:34:13.050857,1369042,576,256,15628,2239.91,RUNNING
2026-03-13T23:34:13.151327,1369142,-212,1708,15416,1859.93,RUNNING
2026-03-13T23:34:13.251262,1369242,952,804,19156,2188.39,RUNNING
2026-03-13T23:34:13.351283,1369342,-1632,844,17928,2005.91,RUNNING
2026-03-13T23:34:13.451365,1369442,-1412,324,15504,2085.91,RUNNING
2026-03-13T23:34:13.561887,1369542,-28,324,18848,2300.71,RUNNING
2026-03-13T23:34:13.651090,1369642,-184,-852,18308,1980.56,RUNNING
2026-03-13T23:34:13.751243,1369742,-5972,1560,18100,1767.12,RUNNING
2026-03-13T23:34:13.851270,1369842,1568,864,16644,1878.06,RUNNING
2026-03-13T23:34:13.951360,1369942,1000,-696,18212,1812.30,RUNNING
2026-03-13T23:34:14.051254,1370042,-3320,516,16904,1669.33,RUNNING
2026-03-13T23:34:14.151526,1370142,452,1604,15244,1710.82,RUNNING
2026-03-13T23:34:14.251365,1370242,2104,280,17660,1844.29,RUNNING
2026-03-13T23:34:14.351528,1370342,3400,-124,14204,2084.95,RUNNING
2026-03-13T23:34:14.451163,1370442,460,2556,15576,1923.00,RUNNING
2026-03-13T23:34:14.558250,1370542,-632,888,18864,2135.66,RUNNING
2026-03-13T23:34:14.651334,1370642,-76,-1120,18684,1783.24,RUNNING
2026-03-13T23:34:14.751371,1370742,1048,1076,14320,2239.70,RUNNING
2026-03-13T23:34:14.851296,1370842,-1452,952,17544,2418.16,RUNNING
2026-03-13T23:34:14.951212,1370942,-5224,-792,22988,3055.28,RUNNING
2026-03-13T23:34:15.062396,1371042,-1180,584,15444,3961.06,RUNNING
2026-03-13T23:34:15.151562,1371142,576,1348,16600,3457.69,RUNNING
2026-03-13T23:34:15.251039,1371242,-672,-596,19196,3294.74,RUNNING
2026-03-13T23:34:15.351455,1371342,-816,968,15664,3332.03,RUNNING
2026-03-13T23:34:15.450950,1371442,3388,648,13532,3047.33,RUNNING
2026-03-13T23:34:15.586795,1371542,1124,368,18220,3271.66,RUNNING
2026-03-13T23:34:15.651111,1371642,-720,1196,15072,3244.69,RUNNING
2026-03-13T23:34:15.751602,1371742,-1252,1796,17484,3107.77,RUNNING
2026-03-13T23:34:15.850688,1371842,708,728,19500,2891.43,RUNNING
2026-03-13T23:34:15.951528,1371942,-2400,-848,17300,2738.21,RUNNING
2026-03-13T23:34:16.050837,1372042,-912,1192,14256,2812.59,RUNNING
2026-03-13T23:34:16.151023,1372142,-1032,464,18232,3014.14,RUNNING
2026-03-13T23:34:16.251591,1372242,-1968,-464,19596,2729.53,RUNNING
2026-03-13T23:34:16.351344,1372342,-1988,788,14556,3136.01,RUNNING
2026-03-13T23:34:16.451130,1372442,-1132,124,16984,2987.31,RUNNING
2026-03-13T23:34:16.594238,1372542,-812,-916,18896,2794.02,RUNNING
2026-03-13T23:34:16.651246,1372642,-2976,192,15236,2904.99,RUNNING
2026-03-13T23:34:16.750926,1372742,160,1184,15392,2397.71,RUNNING
2026-03-13T23:34:16.850790,1372842,344,128,18672,2548.84,RUNNING
2026-03-13T23:34:16.951207,1372942,-2828,1104,17400,2272.35,RUNNING
2026-03-13T23:34:17.051608,1373042,-4868,1308,18648,2161.11,RUNNING
2026-03-13T23:34:17.150803,1373142,2860,292,17564,2045.63,RUNNING
2026-03-13T23:34:17.250772,1373242,740,-304,16220,1957.86,RUNNING
2026-03-13T23:34:17.351405,1373342,-2936,1240,15152,1741.55,RUNNING
2026-03-13T23:34:17.451042,1373442,-176,492,18264,1929.89,RUNNING
2026-03-13T23:34:17.551450,1373542,2696,-644,16652,1832.78,RUNNING
2026-03-13T23:34:17.651087,1373642,-624,980,14048,2004.21,RUNNING
2026-03-13T23:34:17.750800,1373742,72,4,16128,2009.25,RUNNING
2026-03-13T23:34:17.851065,1373842,-56,-408,18768,2123.57,RUNNING
2026-03-13T23:34:17.950969,1373942,-2316,-328,14412,2492.27,RUNNING
2026-03-13T23:34:18.063598,1374042,-2028,1980,17480,2603.05,RUNNING
2026-03-13T23:34:18.150990,1374142,1880,676,18260,2253.42,RUNNING
2026-03-13T23:34:18.251122,1374242,-2480,1160,16824,2086.06,RUNNING
2026-03-13T23:34:18.351199,1374342,-3348,380,17064,1773.24,RUNNING
2026-03-13T23:34:18.451116,1374442,1928,460,17324,1461.89,RUNNING
2026-03-13T23:34:18.551131,1374542,-2836,-440,17212,1201.02,RUNNING
2026-03-13T23:34:18.651137,1374642,-2152,1272,16116,1190.20,RUNNING
2026-03-13T23:34:18.750670,1374742,3572,444,14540,1215.33,RUNNING
2026-03-13T23:34:18.850806,1374842,228,-360,17048,1369.96,RUNNING
2026-03-13T23:34:18.950740,1374942,-336,384,15464,1407.93,RUNNING
2026-03-13T23:34:19.051184,1375042,2768,1092,14304,1309.70,RUNNING
2026-03-13T23:34:19.150746,1375142,-88,60,18108,1703.61,RUNNING
2026-03-13T23:34:19.250509,1375242,108,-312,16632,1662.11,RUNNING
2026-03-13T23:34:19.350878,1375342,1896,2020,13996,1789.12,RUNNING
2026-03-13T23:34:19.451139,1375442,-1152,1224,18728,2283.50,RUNNING
2026-03-13T23:34:19.552402,1375542,128,-1188,19104,1933.32,RUNNING
2026-03-13T23:34:19.650924,1375642,432,1372,13256,2630.68,RUNNING
2026-03-13T23:34:19.750915,1375742,-2932,1512,17692,2996.52,RUNNING
2026-03-13T23:34:19.850766,1375842,-2408,-2476,19620,2803.60,RUNNING
2026-03-13T23:34:19.950807,1375942,-2756,1196,16916,2792.33,RUNNING
2026-03-13T23:34:20.050520,1376042,-348,1200,15616,2562.37,RUNNING
2026-03-13T23:34:20.151091,1376142,1808,-1756,18572,2654.89,RUNNING
2026-03-13T23:34:20.250698,1376242,400,736,15324,2788.17,RUNNING
2026-03-13T23:34:20.350836,1376342,-1844,636,16276,2474.51,RUNNING
2026-03-13T23:34:20.451173,1376442,-2060,-1264,20636,2818.32,RUNNING
2026-03-13T23:34:20.551207,1376542,1752,1344,14732,3369.51,RUNNING
2026-03-13T23:34:20.651125,1376642,-3076,1604,17156,3232.20,RUNNING
2026-03-13T23:34:20.751071,1376742,-4840,1292,21788,3523.99,RUNNING
2026-03-13T23:34:20.850914,1376842,1156,-308,14720,4255.50,RUNNING
2026-03-13T23:34:20.950930,1376942,-2236,1180,15292,3621.10,RUNNING
2026-03-13T23:34:21.051517,1377042,2912,720,14820,3037.53,RUNNING
2026-03-13T23:34:21.150814,1377142,-3432,-996,19132,3272.40,RUNNING
2026-03-13T23:34:21.251195,1377242,1064,-864,14356,3590.86,RUNNING
2026-03-13T23:34:21.350551,1377342,3464,1028,13760,2979.56,RUNNING
2026-03-13T23:34:21.450864,1377442,-3076,-472,20184,3558.52,RUNNING
2026-03-13T23:34:21.550987,1377542,-40,352,17408,3459.94,RUNNING
2026-03-13T23:34:21.650431,1377642,-148,1456,14412,3363.74,RUNNING
2026-03-13T23:34:21.750805,1377742,72,976,18228,3436.53,RUNNING
2026-03-13T23:34:21.851057,1377842,2232,-1208,16180,3155.71,RUNNING
2026-03-13T23:34:21.950776,1377942,2612,2952,12160,3234.77,RUNNING
2026-03-13T23:34:22.050298,1378042,-392,40,17704,3539.10,RUNNING
2026-03-13T23:34:22.151132,1378142,3076,-2356,15140,3276.55,RUNNING
2026-03-13T23:34:22.250512,1378242,5140,1272,10020,3459.85,RUNNING
2026-03-13T23:34:22.350724,1378342,-1520,516,16312,3747.47,RUNNING
2026-03-13T23:34:22.451337,1378442,1864,-2060,17116,3243.78,RUNNING
2026-03-13T23:34:22.551001,1378542,340,1108,15388,3003.41,RUNNING
2026-03-13T23:34:22.651090,1378642,-2580,1036,18416,3037.56,RUNNING
2026-03-13T23:34:22.751002,1378742,2736,-1124,16840,2765.64,RUNNING
2026-03-13T23:34:22.851252,1378842,-5292,-840,17948,2561.76,RUNNING
2026-03-13T23:34:22.950516,1378942,1628,544,14316,2876.84,RUNNING
2026-03-13T23:34:23.050721,1379042,2884,656,16904,2852.62,RUNNING
2026-03-13T23:34:23.150776,1379142,-4520,432,18032,2597.28,RUNNING
2026-03-13T23:34:23.250697,1379242,-2596,-580,16808,2413.76,RUNNING
2026-03-13T23:34:23.351297,1379342,-552,1248,17912,2149.69,RUNNING
2026-03-13T23:34:23.450745,1379442,-2684,-912,17504,1804.48,RUNNING
2026-03-13T23:34:23.550354,1379542,428,1060,14472,2058.37,RUNNING
2026-03-13T23:34:23.650389,1379642,-1612,1800,16268,2035.15,RUNNING
2026-03-13T23:34:23.750631,1379742,324,-1228,17716,1905.53,RUNNING
2026-03-13T23:34:23.850163,1379842,1236,48,15224,2010.24,RUNNING
2026-03-13T23:34:23.950635,1379942,692,1860,14304,1798.37,RUNNING
2026-03-13T23:34:24.050438,1380042,-144,-2944,24768,3364.98,RUNNING
2026-03-13T23:34:24.150649,1380142,2336,-1004,15208,4473.54,RUNNING
2026-03-13T23:34:24.250420,1380242,1324,1972,13744,3933.15,RUNNING
2026-03-13T23:34:24.350801,1380342,1460,180,15548,3525.73,RUNNING
2026-03-13T23:34:24.451212,1380442,-1472,-1720,17764,3303.34,RUNNING
2026-03-13T23:34:24.560564,1380542,-4720,824,16868,2775.77,RUNNING
2026-03-13T23:34:24.650872,1380642,-7772,1128,21484,3237.17,RUNNING
2026-03-13T23:34:24.750618,1380742,-784,-680,17812,3560.27,RUNNING
2026-03-13T23:34:24.850973,1380842,-5548,1788,17524,3032.07,RUNNING
2026-03-13T23:34:24.950762,1380942,2028,-292,15976,2911.31,RUNNING
2026-03-13T23:34:25.061673,1381042,380,-748,17120,2573.34,RUNNING
2026-03-13T23:34:25.150669,1381142,-2604,-48,14764,2496.88,RUNNING
2026-03-13T23:34:25.250785,1381242,2452,-404,13212,2326.14,RUNNING
2026-03-13T23:34:25.350465,1381342,-608,520,18924,2896.93,RUNNING
2026-03-13T23:34:25.450362,1381442,-2032,652,15692,2934.29,RUNNING
2026-03-13T23:34:25.564233,1381542,1024,1840,15832,2430.41,RUNNING
2026-03-13T23:34:25.650431,1381642,684,1308,16080,2024.65,RUNNING
2026-03-13T23:34:25.750523,1381742,-2824,-976,19440,2293.93,RUNNING
2026-03-13T23:34:25.850052,1381842,820,572,12524,3159.82,RUNNING
2026-03-13T23:34:25.950723,1381942,-1184,1604,16344,3293.29,RUNNING
2026-03-13T23:34:26.064677,1382042,-2724,-1480,20516,3471.57,RUNNING
2026-03-13T23:34:26.150745,1382142,-2520,888,16720,3533.71,RUNNING
2026-03-13T23:34:26.250701,1382242,-944,2020,15296,3163.05,RUNNING
2026-03-13T23:34:26.350224,1382342,4632,-4680,22012,3946.96,RUNNING
2026-03-13T23:34:26.450652,1382442,1644,760,14652,4714.71,RUNNING
2026-03-13T23:34:26.550261,1382542,-3080,1080,16336,4207.23,RUNNING
2026-03-13T23:34:26.650337,1382642,4212,-452,12920,4001.11,RUNNING
2026-03-13T23:34:26.750364,1382742,-156,156,16208,3751.20,RUNNING
2026-03-13T23:34:26.850491,1382842,-6028,980,19756,3880.39,RUNNING
2026-03-13T23:34:26.950266,1382942,2064,1356,17736,3680.75,RUNNING
2026-03-13T23:34:27.053513,1383042,-604,-112,15984,3362.25,RUNNING
2026-03-13T23:34:27.150772,1383142,216,-112,14924,2949.61,RUNNING
2026-03-13T23:34:27.250478,1383242,-240,1340,16224,2662.59,RUNNING
2026-03-13T23:34:27.350714,1383342,-4176,-988,20224,2974.11,RUNNING
2026-03-13T23:34:27.450500,1383442,3044,-580,14008,3577.74,RUNNING
2026-03-13T23:34:27.550772,1383542,1444,2524,13904,2959.28,RUNNING
2026-03-13T23:34:27.650935,1383642,-1224,-3288,21836,3850.63,RUNNING
2026-03-13T23:34:27.750174,1383742,-520,-120,17932,3909.22,RUNNING
2026-03-13T23:34:27.850434,1383842,-712,2000,15044,3700.00,RUNNING
2026-03-13T23:34:27.950347,1383942,6760,-404,10768,3479.06,RUNNING
2026-03-13T23:34:28.064984,1384042,1124,-172,16128,3473.39,RUNNING
2026-03-13T23:34:28.150671,1384142,-5564,1124,18236,3375.76,RUNNING
2026-03-13T23:34:28.250378,1384242,-6896,836,23292,3705.34,RUNNING
2026-03-13T23:34:28.350579,1384342,2188,596,14876,4704.80,RUNNING
2026-03-13T23:34:28.450447,1384442,-3444,1312,17152,4307.15,RUNNING
2026-03-13T23:34:28.552066,1384542,-3548,1020,19328,3915.97,RUNNING
2026-03-13T23:34:28.650058,1384642,-392,-320,17796,3548.45,RUNNING
2026-03-13T23:34:28.752152,1384742,1584,60,15732,3268.21,RUNNING
2026-03-13T23:34:28.850375,1384843,2076,2612,13944,2945.26,RUNNING
2026-03-13T23:34:29.050331,1385042,2044,-112,16936,3752.46,RUNNING
2026-03-13T23:34:29.159172,1385142,1368,2776,13296,3690.43,RUNNING
2026-03-13T23:34:29.250210,1385242,2644,232,13376,3028.79,RUNNING
2026-03-13T23:34:29.350620,1385342,-1928,-248,18260,3334.36,RUNNING
2026-03-13T23:34:29.450546,1385442,-3396,1468,17132,2884.70,RUNNING
2026-03-13T23:34:29.550395,1385542,-1320,784,18984,2638.88,RUNNING
2026-03-13T23:34:29.650546,1385642,-2096,104,17760,2373.12,RUNNING
2026-03-13T23:34:29.750532,1385742,-3200,568,17868,1995.93,RUNNING
2026-03-13T23:34:29.850127,1385842,-3724,1592,18540,1783.55,RUNNING
2026-03-13T23:34:29.950242,1385942,-380,-1036,18644,1516.61,RUNNING
2026-03-13T23:34:30.050339,1386042,496,-200,16388,1654.00,RUNNING
2026-03-13T23:34:30.161530,1386142,1100,2584,14720,1610.30,RUNNING
2026-03-13T23:34:30.249995,1386242,768,-3504,26836,3496.50,RUNNING
2026-03-13T23:34:30.350063,1386342,1600,916,16316,4785.00,RUNNING
2026-03-13T23:34:30.450465,1386442,-3628,1540,17476,4192.82,RUNNING
2026-03-13T23:34:30.550551,1386542,10548,1056,10032,4035.68,RUNNING
2026-03-13T23:34:30.649968,1386642,-3568,504,18684,4107.24,RUNNING
2026-03-13T23:34:30.750320,1386742,-844,-236,14804,4123.65,RUNNING
2026-03-13T23:34:30.850312,1386842,6344,1900,12780,3459.87,RUNNING
2026-03-13T23:34:30.950277,1386942,-4880,-1060,20488,4042.00,RUNNING
2026-03-13T23:34:31.050042,1387042,-1112,32,16996,4044.42,RUNNING
2026-03-13T23:34:31.166872,1387142,192,2068,14288,3783.38,RUNNING
2026-03-13T23:34:31.250305,1387242,1484,-5432,24324,4997.62,RUNNING
2026-03-13T23:34:31.349839,1387342,-332,1708,15448,5793.94,RUNNING
2026-03-13T23:34:31.450226,1387442,-3880,748,17356,5156.83,RUNNING
2026-03-13T23:34:31.550597,1387542,3688,-428,12692,5052.32,RUNNING
2026-03-13T23:34:31.657443,1387642,-204,580,15444,4544.73,RUNNING
