laptop_time_iso,esp_ms,ax,ay,az,motion,avg_motion_10s,state
2026-03-14T02:20:10.542371,1818373,-1060,868,17008,361.33,562.15,RUNNING
2026-03-14T02:20:10.643130,1818473,-708,540,16472,398.35,562.15,RUNNING
2026-03-14T02:20:10.743584,1818573,-1472,848,17008,434.04,562.15,RUNNING
2026-03-14T02:20:10.842444,1818673,-1000,876,16772,404.15,562.15,RUNNING
2026-03-14T02:20:10.942253,1818773,-384,572,16372,410.27,562.15,RUNNING
2026-03-14T02:20:11.042295,1818873,-868,976,16616,386.96,562.15,RUNNING
2026-03-14T02:20:11.142534,1818973,-1324,1020,16996,391.23,562.15,RUNNING
2026-03-14T02:20:11.242342,1819073,520,664,15836,540.33,562.15,RUNNING
2026-03-14T02:20:11.358219,1819173,-1388,824,17100,680.23,562.15,RUNNING
2026-03-14T02:20:11.442462,1819273,-860,836,16548,663.02,562.15,RUNNING
2026-03-14T02:20:11.542486,1819373,-1048,640,16792,587.85,562.15,RUNNING
2026-03-14T02:20:11.642143,1819473,-508,876,16512,534.93,562.15,RUNNING
2026-03-14T02:20:11.742377,1819573,-1036,752,16580,454.18,562.15,RUNNING
2026-03-14T02:20:11.860313,1819673,-1056,868,16820,416.73,562.15,RUNNING
2026-03-14T02:20:11.942410,1819773,-484,736,16504,404.35,562.15,RUNNING
2026-03-14T02:20:12.042401,1819873,-652,1024,16552,343.98,562.15,RUNNING
2026-03-14T02:20:12.142452,1819973,-1732,908,17268,422.81,562.15,RUNNING
2026-03-14T02:20:12.242471,1820073,-1484,1144,16884,417.04,562.15,RUNNING
2026-03-14T02:20:12.352244,1820173,-480,820,16556,414.76,562.15,RUNNING
2026-03-14T02:20:12.442178,1820273,-1144,960,16744,381.01,562.15,RUNNING
2026-03-14T02:20:12.542484,1820373,-772,1016,16688,325.70,562.15,RUNNING
2026-03-14T02:20:12.642338,1820473,-696,860,16572,290.08,562.15,RUNNING
2026-03-14T02:20:12.742427,1820573,-724,636,16664,252.80,562.15,RUNNING
2026-03-14T02:20:12.858201,1820673,-1072,780,16800,236.17,562.15,RUNNING
2026-03-14T02:20:12.942164,1820773,-188,880,16176,310.87,562.15,RUNNING
2026-03-14T02:20:13.042492,1820873,-1240,764,16832,379.82,562.15,RUNNING
2026-03-14T02:20:13.142207,1820973,-516,876,16668,346.71,562.15,RUNNING
2026-03-14T02:20:13.242040,1821073,280,760,15916,421.54,562.15,RUNNING
2026-03-14T02:20:13.360600,1821173,-1204,624,16996,546.07,562.15,RUNNING
2026-03-14T02:20:13.442143,1821273,-1244,896,16784,483.09,562.15,RUNNING
2026-03-14T02:20:13.542184,1821373,-812,696,16748,409.05,562.15,RUNNING
2026-03-14T02:20:13.642337,1821473,-1132,856,16848,358.02,562.15,RUNNING
2026-03-14T02:20:13.742237,1821573,-1004,952,16632,332.86,562.15,RUNNING
2026-03-14T02:20:13.858413,1821673,-1068,856,16672,279.90,562.15,RUNNING
2026-03-14T02:20:13.942312,1821773,-1464,900,17144,319.84,562.15,RUNNING
2026-03-14T02:20:14.042171,1821873,-1712,916,17376,308.03,562.15,RUNNING
2026-03-14T02:20:14.142355,1821973,-1368,948,16972,330.12,562.15,RUNNING
2026-03-14T02:20:14.242210,1822073,-1236,968,16784,306.01,562.15,RUNNING
2026-03-14T02:20:14.342149,1822173,-1396,880,16940,280.25,562.15,RUNNING
2026-03-14T02:20:14.442118,1822273,-448,592,16648,293.82,562.15,RUNNING
2026-03-14T02:20:14.542178,1822373,-812,616,17020,310.40,562.15,RUNNING
2026-03-14T02:20:14.642081,1822473,-1492,948,17424,337.86,562.15,RUNNING
2026-03-14T02:20:14.742517,1822573,-1832,136,16976,355.95,562.15,RUNNING
2026-03-14T02:20:14.856310,1822673,-988,812,16500,386.49,562.15,RUNNING
2026-03-14T02:20:14.941957,1822773,-908,952,16552,326.77,562.15,RUNNING
2026-03-14T02:20:15.041997,1822873,-260,516,16408,301.44,562.15,RUNNING
2026-03-14T02:20:15.141837,1822973,-24,824,16068,306.40,562.15,RUNNING
2026-03-14T02:20:15.241978,1823073,-992,664,16644,358.82,562.15,RUNNING
2026-03-14T02:20:15.349414,1823173,-284,752,16400,342.31,562.15,RUNNING
2026-03-14T02:20:15.442106,1823273,-980,632,16820,360.01,562.15,RUNNING
2026-03-14T02:20:15.541956,1823373,-1204,684,16908,313.97,562.15,RUNNING
2026-03-14T02:20:15.641901,1823473,-820,732,16756,288.53,562.15,RUNNING
2026-03-14T02:20:15.741832,1823573,2232,664,15008,525.39,562.15,RUNNING
2026-03-14T02:20:15.841940,1823673,1532,648,15328,472.29,562.15,RUNNING
2026-03-14T02:20:15.942124,1823773,-1268,764,16928,670.71,562.15,RUNNING
2026-03-14T02:20:16.042070,1823873,-712,592,16704,597.32,562.15,RUNNING
2026-03-14T02:20:16.142093,1823973,-952,712,16732,497.81,562.15,RUNNING
2026-03-14T02:20:16.242176,1824073,-1012,688,16980,453.18,562.15,RUNNING
2026-03-14T02:20:16.360449,1824173,-1104,748,16940,377.30,562.15,RUNNING
2026-03-14T02:20:16.442147,1824273,-1048,812,17012,322.20,562.15,RUNNING
2026-03-14T02:20:16.542118,1824373,-592,700,16492,362.51,562.15,RUNNING
2026-03-14T02:20:16.642174,1824473,-1356,880,16912,382.15,562.15,RUNNING
2026-03-14T02:20:16.741978,1824573,-980,976,16668,360.84,562.15,RUNNING
2026-03-14T02:20:16.854122,1824673,-920,676,16616,308.51,562.15,RUNNING
2026-03-14T02:20:16.941851,1824773,-996,832,16848,296.67,562.15,RUNNING
2026-03-14T02:20:17.042116,1824873,-360,908,16480,313.29,562.15,RUNNING
2026-03-14T02:20:17.141828,1824973,-1352,940,16892,340.26,562.15,RUNNING
2026-03-14T02:20:17.241826,1825073,-1260,792,16944,285.71,562.15,RUNNING
2026-03-14T02:20:17.342040,1825173,-640,888,16440,330.19,562.15,RUNNING
2026-03-14T02:20:17.441956,1825273,-1100,908,16920,361.40,562.15,RUNNING
2026-03-14T02:20:17.542081,1825373,-952,832,16664,344.61,562.15,RUNNING
2026-03-14T02:20:17.641901,1825473,-1324,968,17096,365.85,562.15,RUNNING
2026-03-14T02:20:17.741887,1825573,-1240,816,16896,338.41,562.15,RUNNING
2026-03-14T02:20:17.863604,1825673,-360,676,16428,370.24,562.15,RUNNING
2026-03-14T02:20:17.941975,1825773,-820,724,16788,371.59,562.15,RUNNING
2026-03-14T02:20:18.041806,1825873,-884,820,16716,316.26,562.15,RUNNING
2026-03-14T02:20:18.141925,1825973,-1772,944,17184,356.79,562.15,RUNNING
2026-03-14T02:20:18.241595,1826073,-836,816,16796,376.15,562.15,RUNNING
2026-03-14T02:20:18.341927,1826173,-1140,672,17032,352.86,562.15,RUNNING
2026-03-14T02:20:18.441921,1826273,-1024,732,16868,319.66,562.15,RUNNING
2026-03-14T02:20:18.541905,1826373,-612,672,16688,298.51,562.15,RUNNING
2026-03-14T02:20:18.641762,1826473,-432,780,16520,275.14,562.15,RUNNING
2026-03-14T02:20:18.742319,1826573,-1228,736,16960,311.35,562.15,RUNNING
2026-03-14T02:20:18.864285,1826673,-196,744,16232,393.92,562.15,RUNNING
2026-03-14T02:20:18.941728,1826773,-704,656,16664,402.49,562.15,RUNNING
2026-03-14T02:20:19.041835,1826873,-428,632,16520,357.79,562.15,RUNNING
2026-03-14T02:20:19.141932,1826973,-940,772,16728,335.60,562.15,RUNNING
2026-03-14T02:20:19.241886,1827073,-1660,1004,17196,371.12,562.15,RUNNING
2026-03-14T02:20:19.354495,1827173,-996,832,16864,374.74,562.15,RUNNING
2026-03-14T02:20:19.441720,1827273,-636,776,16660,347.55,562.15,RUNNING
2026-03-14T02:20:19.541859,1827373,-800,828,16724,298.20,383.75,RUNNING
2026-03-14T02:20:19.641491,1827473,-672,652,16752,247.15,383.75,RUNNING
2026-03-14T02:20:19.741888,1827573,-892,948,16828,220.68,383.75,RUNNING
2026-03-14T02:20:19.850801,1827673,-540,792,16392,263.45,383.75,RUNNING
2026-03-14T02:20:19.941675,1827773,-1344,896,17100,352.13,383.75,RUNNING
2026-03-14T02:20:20.041800,1827873,-1056,744,16836,341.06,383.75,RUNNING
2026-03-14T02:20:20.141732,1827973,-264,912,16608,324.73,383.75,RUNNING
2026-03-14T02:20:20.241721,1828073,-924,800,16832,309.70,383.75,RUNNING
2026-03-14T02:20:20.356141,1828173,-1268,944,17040,296.59,383.75,RUNNING
2026-03-14T02:20:20.441689,1828273,-1056,864,16924,267.37,383.75,RUNNING
2026-03-14T02:20:20.541774,1828373,-588,716,16532,295.02,383.75,RUNNING
2026-03-14T02:20:20.641783,1828473,-804,784,16652,265.65,383.75,RUNNING
2026-03-14T02:20:20.742024,1828573,-980,760,16780,242.30,383.75,RUNNING
2026-03-14T02:20:20.845906,1828673,-840,716,16804,201.29,383.75,RUNNING
2026-03-14T02:20:20.941647,1828773,-1024,680,16648,191.50,383.75,RUNNING
2026-03-14T02:20:21.042016,1828873,-580,748,16540,179.75,383.75,RUNNING
2026-03-14T02:20:21.141850,1828973,-300,684,16368,180.16,383.75,RUNNING
2026-03-14T02:20:21.241552,1829073,-464,768,16552,182.16,383.75,RUNNING
2026-03-14T02:20:21.355101,1829173,-652,704,16640,165.82,383.75,RUNNING
2026-03-14T02:20:21.441829,1829273,-308,776,16524,158.03,383.75,RUNNING
2026-03-14T02:20:21.541556,1829373,-492,704,16484,136.55,383.75,RUNNING
2026-03-14T02:20:21.641310,1829473,-836,740,16660,146.36,383.75,RUNNING
2026-03-14T02:20:21.741981,1829573,-1044,868,16920,169.87,383.75,RUNNING
2026-03-14T02:20:21.850302,1829673,-988,764,16796,163.06,383.75,RUNNING
2026-03-14T02:20:21.942209,1829773,-496,816,16612,170.24,383.75,RUNNING
2026-03-14T02:20:22.041541,1829873,-224,736,16336,190.95,383.75,RUNNING
2026-03-14T02:20:22.141683,1829973,-592,736,16700,223.65,383.75,RUNNING
2026-03-14T02:20:22.241599,1830073,-400,696,16444,230.75,383.75,RUNNING
2026-03-14T02:20:22.350059,1830173,-1256,852,17012,300.09,383.75,RUNNING
2026-03-14T02:20:22.441939,1830273,-720,916,16616,322.17,383.75,RUNNING
2026-03-14T02:20:22.541560,1830373,-464,728,16564,276.84,383.75,RUNNING
2026-03-14T02:20:22.641515,1830473,-768,860,16584,233.77,383.75,RUNNING
2026-03-14T02:20:22.742234,1830573,-904,832,16856,241.49,383.75,RUNNING
2026-03-14T02:20:22.845812,1830673,-412,784,16480,269.47,383.75,RUNNING
2026-03-14T02:20:22.941646,1830773,-628,848,16700,262.28,383.75,RUNNING
2026-03-14T02:20:23.041694,1830873,-1168,724,16900,255.12,383.75,RUNNING
2026-03-14T02:20:23.141640,1830973,-736,744,16636,260.84,383.75,RUNNING
2026-03-14T02:20:23.241489,1831073,-688,796,16396,256.93,383.75,RUNNING
2026-03-14T02:20:23.357956,1831173,-532,856,16600,246.84,383.75,RUNNING
2026-03-14T02:20:23.441439,1831273,-416,680,16300,258.40,383.75,RUNNING
2026-03-14T02:20:23.541696,1831373,-1000,776,16920,328.49,383.75,RUNNING
2026-03-14T02:20:23.641249,1831473,-432,788,16456,356.98,383.75,RUNNING
2026-03-14T02:20:23.941483,1831773,-620,964,16636,302.72,383.75,RUNNING
2026-03-14T02:20:24.041433,1831873,-752,784,16704,259.73,383.75,RUNNING
2026-03-14T02:20:24.141481,1831973,-716,704,16660,221.81,383.75,RUNNING
2026-03-14T02:20:24.241471,1832073,-516,812,16608,191.67,383.75,RUNNING
2026-03-14T02:20:24.341317,1832173,-712,748,16668,168.71,383.75,RUNNING
2026-03-14T02:20:24.441557,1832273,-1032,788,16760,158.19,383.75,RUNNING
2026-03-14T02:20:24.559762,1832373,-684,720,16760,133.46,383.75,RUNNING
2026-03-14T02:20:24.641491,1832473,-600,916,16652,127.70,383.75,RUNNING
2026-03-14T02:20:24.741296,1832573,-792,784,16652,104.94,383.75,RUNNING
2026-03-14T02:20:24.841534,1832673,-280,692,16528,112.05,383.75,RUNNING
2026-03-14T02:20:24.941322,1832773,-792,760,16832,150.00,383.75,RUNNING
2026-03-14T02:20:25.041283,1832873,-692,876,16760,135.71,383.75,RUNNING
2026-03-14T02:20:25.141498,1832973,-740,756,16576,145.02,383.75,RUNNING
2026-03-14T02:20:25.241384,1833073,-276,720,16260,178.58,383.75,RUNNING
2026-03-14T02:20:25.341456,1833173,-404,620,16420,174.94,383.75,RUNNING
2026-03-14T02:20:25.441385,1833273,-892,808,16736,205.11,383.75,RUNNING
2026-03-14T02:20:25.541240,1833373,-376,776,16400,232.37,383.75,RUNNING
2026-03-14T02:20:25.640983,1833473,-796,712,16704,247.33,383.75,RUNNING
2026-03-14T02:20:25.741360,1833573,-884,784,16724,207.77,383.75,RUNNING
2026-03-14T02:20:25.841680,1833673,-988,924,16788,184.18,383.75,RUNNING
2026-03-14T02:20:25.941195,1833773,-792,784,16692,171.42,383.75,RUNNING
2026-03-14T02:20:26.041148,1833873,-684,760,16596,158.87,383.75,RUNNING
2026-03-14T02:20:26.141392,1833973,-332,684,16544,142.15,383.75,RUNNING
2026-03-14T02:20:26.241257,1834073,-760,656,16648,137.59,383.75,RUNNING
2026-03-14T02:20:26.341331,1834173,-492,564,16552,132.50,383.75,RUNNING
2026-03-14T02:20:26.441187,1834273,-1000,916,16832,165.82,383.75,RUNNING
2026-03-14T02:20:26.562883,1834373,-648,832,16492,200.93,383.75,RUNNING
2026-03-14T02:20:26.641313,1834473,-792,876,16648,194.31,383.75,RUNNING
2026-03-14T02:20:26.741470,1834573,-664,732,16696,165.70,383.75,RUNNING
2026-03-14T02:20:26.841736,1834673,-932,692,16824,160.86,383.75,RUNNING
2026-03-14T02:20:26.941282,1834773,-1220,740,16980,163.56,383.75,RUNNING
2026-03-14T02:20:27.041749,1834873,-1148,824,16988,135.34,383.75,RUNNING
2026-03-14T02:20:27.141261,1834973,-732,752,16684,170.33,383.75,RUNNING
2026-03-14T02:20:27.241509,1835073,-896,712,16840,168.81,383.75,RUNNING
2026-03-14T02:20:27.341189,1835173,-1488,864,17060,186.61,383.75,RUNNING
2026-03-14T02:20:27.441630,1835273,-996,788,16856,196.72,383.75,RUNNING
2026-03-14T02:20:27.555035,1835373,128,592,16164,292.43,383.75,RUNNING
2026-03-14T02:20:27.641680,1835473,-1112,844,16900,380.59,383.75,RUNNING
2026-03-14T02:20:27.741344,1835573,-388,716,16484,393.70,383.75,RUNNING
2026-03-14T02:20:27.841293,1835673,-740,780,16564,339.89,383.75,RUNNING
2026-03-14T02:20:27.941095,1835773,-408,748,16448,301.90,383.75,RUNNING
2026-03-14T02:20:28.050477,1835873,-932,876,16888,331.49,383.75,RUNNING
2026-03-14T02:20:28.141136,1835973,-640,676,16692,311.14,383.75,RUNNING
2026-03-14T02:20:28.241234,1836073,-1124,836,16988,314.13,383.75,RUNNING
2026-03-14T02:20:28.341189,1836173,-680,600,16572,338.38,383.75,RUNNING
2026-03-14T02:20:28.441257,1836273,-760,712,16720,305.48,383.75,RUNNING
2026-03-14T02:20:28.541076,1836373,-572,764,16664,261.49,383.75,RUNNING
2026-03-14T02:20:28.641206,1836473,-1600,796,17132,310.48,383.75,RUNNING
2026-03-14T02:20:28.741248,1836573,-268,708,16332,412.17,383.75,RUNNING
2026-03-14T02:20:28.841232,1836673,-692,752,16408,354.22,383.75,RUNNING
2026-03-14T02:20:28.940925,1836773,-724,720,16732,348.66,383.75,RUNNING
2026-03-14T02:20:29.065490,1836873,-808,768,16632,302.79,383.75,RUNNING
2026-03-14T02:20:29.141064,1836973,-924,740,16684,258.48,383.75,RUNNING
2026-03-14T02:20:29.241212,1837073,-888,756,16632,221.51,383.75,RUNNING
2026-03-14T02:20:29.341180,1837173,-944,804,16832,218.50,383.75,RUNNING
2026-03-14T02:20:29.440971,1837273,-80,740,16200,298.06,383.75,RUNNING
2026-03-14T02:20:29.540980,1837373,-284,732,16400,280.72,235.48,RUNNING
2026-03-14T02:20:29.641719,1837473,-1036,892,16908,328.18,235.48,RUNNING
2026-03-14T02:20:29.741056,1837573,-564,688,16704,311.50,235.48,RUNNING
2026-03-14T02:20:29.841199,1837673,-1192,784,17080,329.55,235.48,RUNNING
2026-03-14T02:20:29.941128,1837773,-256,664,16388,402.72,235.48,RUNNING
2026-03-14T02:20:30.057931,1837873,-796,744,16768,402.22,235.48,RUNNING
2026-03-14T02:20:30.141352,1837973,-728,760,16680,346.05,235.48,RUNNING
2026-03-14T02:20:30.240897,1838073,-652,736,16516,313.99,235.48,RUNNING
2026-03-14T02:20:30.341238,1838173,-880,696,16668,286.36,235.48,RUNNING
2026-03-14T02:20:30.441238,1838273,-1020,832,16780,257.46,235.48,RUNNING
2026-03-14T02:20:30.541933,1838373,-296,724,16476,271.78,235.48,RUNNING
2026-03-14T02:20:30.640946,1838473,-980,776,16740,275.43,235.48,RUNNING
2026-03-14T02:20:30.741381,1838573,-896,716,16768,229.55,235.48,RUNNING
2026-03-14T02:20:30.841342,1838673,-288,684,16480,244.12,235.48,RUNNING
2026-03-14T02:20:30.940819,1838773,-1052,808,16932,287.87,235.48,RUNNING
2026-03-14T02:20:31.040909,1838873,-568,708,16376,340.95,235.48,RUNNING
2026-03-14T02:20:31.141103,1838973,-1056,784,16860,371.39,235.48,RUNNING
2026-03-14T02:20:31.240907,1839073,-948,760,16896,309.66,235.48,RUNNING
2026-03-14T02:20:31.341226,1839173,-1024,792,16848,261.47,235.48,RUNNING
2026-03-14T02:20:31.440873,1839273,-832,776,16736,236.55,235.48,RUNNING
2026-03-14T02:20:31.552299,1839373,-620,724,16588,222.64,235.48,RUNNING
2026-03-14T02:20:31.640929,1839473,-760,684,16632,191.21,235.48,RUNNING
2026-03-14T02:20:31.741191,1839573,-1028,684,16968,219.70,235.48,RUNNING
2026-03-14T02:20:31.841048,1839673,-948,896,16708,225.88,235.48,RUNNING
2026-03-14T02:20:31.940785,1839773,-880,860,16764,194.26,235.48,RUNNING
2026-03-14T02:20:32.040823,1839873,-652,740,16628,186.63,235.48,RUNNING
2026-03-14T02:20:32.140975,1839973,-636,840,16516,172.42,235.48,RUNNING
2026-03-14T02:20:32.240697,1840073,-856,812,16928,216.89,235.48,RUNNING
2026-03-14T02:20:32.341011,1840173,-864,712,16800,201.58,235.48,RUNNING
2026-03-14T02:20:32.440905,1840273,-960,724,16904,184.99,235.48,RUNNING
2026-03-14T02:20:32.667627,1840373,-868,700,16660,196.59,235.48,RUNNING
2026-03-14T02:20:32.668536,1840473,-952,788,16848,196.48,235.48,RUNNING
2026-03-14T02:20:32.740796,1840573,-1216,796,16880,169.97,235.48,RUNNING
2026-03-14T02:20:32.840637,1840673,-976,768,16868,144.56,235.48,RUNNING
2026-03-14T02:20:32.940680,1840773,-920,672,16812,129.90,235.48,RUNNING
2026-03-14T02:20:33.040691,1840873,-804,688,16712,125.43,235.48,RUNNING
2026-03-14T02:20:33.140591,1840973,-672,668,16696,106.92,235.48,RUNNING
2026-03-14T02:20:33.241010,1841073,-932,764,16760,102.15,235.48,RUNNING
2026-03-14T02:20:33.341157,1841173,-1244,824,17036,137.39,235.48,RUNNING
2026-03-14T02:20:33.440636,1841273,-536,844,16656,187.41,235.48,RUNNING
2026-03-14T02:20:33.541248,1841373,-768,756,16728,167.48,235.48,RUNNING
2026-03-14T02:20:33.641102,1841473,-692,800,16632,154.81,235.48,RUNNING
2026-03-14T02:20:33.740910,1841573,-776,720,16668,133.42,235.48,RUNNING
2026-03-14T02:20:33.840768,1841673,-712,716,16764,126.11,235.48,RUNNING
2026-03-14T02:20:33.940726,1841773,-940,772,16764,105.87,235.48,RUNNING
2026-03-14T02:20:34.042472,1841873,-808,704,16684,102.96,235.48,RUNNING
2026-03-14T02:20:34.140870,1841973,-820,788,16776,101.73,235.48,RUNNING
2026-03-14T02:20:34.240850,1842073,-1104,816,16872,103.80,235.48,RUNNING
2026-03-14T02:20:34.341012,1842173,-1104,848,16836,91.29,235.48,RUNNING
2026-03-14T02:20:34.441152,1842273,-896,748,16796,85.11,235.48,RUNNING
2026-03-14T02:20:34.557376,1842373,-996,780,16884,86.86,235.48,RUNNING
2026-03-14T02:20:34.640472,1842473,-652,768,16772,94.46,235.48,RUNNING
2026-03-14T02:20:34.740530,1842573,-1160,748,16880,101.60,235.48,RUNNING
2026-03-14T02:20:34.841027,1842673,-536,768,16476,161.38,235.48,RUNNING
2026-03-14T02:20:34.941409,1842773,-996,904,16828,200.57,235.48,RUNNING
2026-03-14T02:20:35.040650,1842873,-1068,760,16896,176.18,235.48,RUNNING
2026-03-14T02:20:35.140634,1842973,-876,728,16812,161.79,235.48,RUNNING
2026-03-14T02:20:35.240681,1843073,-896,792,16816,134.10,235.48,RUNNING
2026-03-14T02:20:35.340703,1843173,-1104,772,17020,148.62,235.48,RUNNING
2026-03-14T02:20:35.440855,1843273,-1056,708,16848,153.78,235.48,RUNNING
2026-03-14T02:20:35.540997,1843373,-844,760,16704,153.70,235.48,RUNNING
2026-03-14T02:20:35.642660,1843473,-788,788,16728,130.09,235.48,RUNNING
2026-03-14T02:20:35.741015,1843573,-760,696,16708,111.23,235.48,RUNNING
2026-03-14T02:20:35.842027,1843673,-796,748,16808,109.88,235.48,RUNNING
2026-03-14T02:20:35.941188,1843773,-848,772,16824,93.62,235.48,RUNNING
2026-03-14T02:20:36.056017,1843873,-1244,740,17060,123.26,235.48,RUNNING
2026-03-14T02:20:36.140719,1843973,-820,872,16688,171.35,235.48,RUNNING
2026-03-14T02:20:36.240965,1844073,-1016,772,16832,167.40,235.48,RUNNING
2026-03-14T02:20:36.340691,1844173,-800,824,16688,164.78,235.48,RUNNING
2026-03-14T02:20:36.440771,1844273,-1016,792,16880,171.41,235.48,RUNNING
2026-03-14T02:20:36.558763,1844373,-732,780,16628,188.56,235.48,RUNNING
2026-03-14T02:20:36.640736,1844473,-936,820,16788,185.53,235.48,RUNNING
2026-03-14T02:20:36.741020,1844573,-940,752,16804,154.47,235.48,RUNNING
2026-03-14T02:20:36.840701,1844673,-940,704,16832,131.32,235.48,RUNNING
2026-03-14T02:20:36.940659,1844773,-828,812,16792,115.05,235.48,RUNNING
2026-03-14T02:20:37.056415,1844873,-812,692,16676,116.28,235.48,RUNNING
2026-03-14T02:20:37.140668,1844973,-828,744,16748,108.83,235.48,RUNNING
2026-03-14T02:20:37.240329,1845073,-892,752,16744,89.30,235.48,RUNNING
2026-03-14T02:20:37.340683,1845173,-884,768,16800,83.34,235.48,RUNNING
2026-03-14T02:20:37.441090,1845273,-772,708,16676,92.08,235.48,RUNNING
2026-03-14T02:20:37.557011,1845373,-984,880,16808,102.66,235.48,RUNNING
2026-03-14T02:20:37.640622,1845473,-576,780,16544,135.91,235.48,RUNNING
2026-03-14T02:20:37.740591,1845573,-944,824,16704,143.59,235.48,RUNNING
2026-03-14T02:20:37.840479,1845673,-676,792,16648,130.41,235.48,RUNNING
2026-03-14T02:20:37.940490,1845773,-824,688,16776,130.30,235.48,RUNNING
2026-03-14T02:20:38.040560,1845873,-892,696,16900,129.80,235.48,RUNNING
2026-03-14T02:20:38.140606,1845973,-760,756,16772,130.12,235.48,RUNNING
2026-03-14T02:20:38.240804,1846073,-600,760,16660,127.96,235.48,RUNNING
2026-03-14T02:20:38.340380,1846173,-612,700,16704,112.44,235.48,RUNNING
2026-03-14T02:20:38.440576,1846273,-836,780,16656,98.44,235.48,RUNNING
2026-03-14T02:20:38.540459,1846373,-808,780,16688,86.22,235.48,RUNNING
2026-03-14T02:20:38.640449,1846473,-760,744,16768,84.37,235.48,RUNNING
2026-03-14T02:20:38.740376,1846573,-908,812,16808,78.25,235.48,RUNNING
2026-03-14T02:20:38.840297,1846673,-836,636,16744,77.70,235.48,RUNNING
2026-03-14T02:20:38.940478,1846773,-1020,824,16836,83.52,235.48,RUNNING
2026-03-14T02:20:39.050795,1846873,-652,760,16640,107.53,235.48,RUNNING
2026-03-14T02:20:39.140514,1846973,-900,828,16724,105.91,235.48,RUNNING
2026-03-14T02:20:39.240273,1847073,-624,804,16652,102.25,235.48,RUNNING
2026-03-14T02:20:39.340469,1847173,-972,788,16816,116.14,235.48,RUNNING
2026-03-14T02:20:39.440515,1847273,-988,840,16800,97.49,235.48,RUNNING
2026-03-14T02:20:39.640411,1847373,-852,752,16740,92.80,170.35,RUNNING
2026-03-14T02:20:39.641710,1847473,-696,748,16520,116.95,170.35,RUNNING
2026-03-14T02:20:39.740721,1847573,-684,696,16684,124.87,170.35,RUNNING
2026-03-14T02:20:39.840527,1847673,-984,800,16844,134.64,170.35,RUNNING
2026-03-14T02:20:39.940555,1847773,-720,656,16720,136.21,170.35,RUNNING
2026-03-14T02:20:40.057831,1847873,-844,724,16792,126.17,170.35,RUNNING
2026-03-14T02:20:40.140649,1847973,-648,668,16640,132.76,170.35,RUNNING
2026-03-14T02:20:40.240469,1848073,-920,732,16856,150.43,170.35,RUNNING
2026-03-14T02:20:40.340403,1848173,-692,708,16668,159.28,170.35,RUNNING
2026-03-14T02:20:40.440303,1848273,-916,796,16816,159.83,170.35,RUNNING
2026-03-14T02:20:40.541802,1848373,-640,728,16564,179.19,170.35,RUNNING
2026-03-14T02:20:40.640908,1848473,-636,764,16720,175.23,170.35,RUNNING
2026-03-14T02:20:40.741298,1848573,-608,716,16504,183.08,170.35,RUNNING
2026-03-14T02:20:40.841080,1848673,-892,744,16764,199.35,170.35,RUNNING
2026-03-14T02:20:40.940594,1848773,-496,808,16456,221.23,170.35,RUNNING
2026-03-14T02:20:41.073369,1848873,-972,796,16840,254.04,170.35,RUNNING
2026-03-14T02:20:41.140386,1848973,-828,700,16748,226.99,170.35,RUNNING
2026-03-14T02:20:41.240213,1849073,-1040,828,16772,193.61,170.35,RUNNING
2026-03-14T02:20:41.340294,1849173,-548,692,16596,195.68,170.35,RUNNING
2026-03-14T02:20:41.440309,1849273,-516,692,16452,186.53,170.35,RUNNING
2026-03-14T02:20:41.540462,1849373,-580,668,16592,178.32,170.35,RUNNING
2026-03-14T02:20:41.640300,1849473,-740,772,16680,163.99,170.35,RUNNING
2026-03-14T02:20:41.740533,1849573,-732,764,16724,142.24,170.35,RUNNING
2026-03-14T02:20:41.840383,1849673,-660,804,16676,125.46,170.35,RUNNING
2026-03-14T02:20:41.940389,1849773,-676,756,16628,111.79,170.35,RUNNING
2026-03-14T02:20:42.047621,1849873,-788,784,16772,118.65,170.35,RUNNING
2026-03-14T02:20:42.140333,1849973,-660,744,16680,115.15,170.35,RUNNING
2026-03-14T02:20:42.240007,1850073,-804,808,16816,120.51,170.35,RUNNING
2026-03-14T02:20:42.340355,1850173,-696,796,16672,125.66,170.35,RUNNING
2026-03-14T02:20:42.440244,1850273,-712,764,16664,104.62,170.35,RUNNING
2026-03-14T02:20:42.550603,1850373,-888,684,16704,93.87,170.35,RUNNING
2026-03-14T02:20:42.640438,1850473,-648,784,16740,82.25,170.35,RUNNING
2026-03-14T02:20:42.740010,1850573,-576,720,16600,93.59,170.35,RUNNING
2026-03-14T02:20:42.840011,1850673,-808,832,16716,100.25,170.35,RUNNING
2026-03-14T02:20:42.940321,1850773,-568,728,16532,117.92,170.35,RUNNING
2026-03-14T02:20:43.051836,1850873,-856,804,16860,158.45,170.35,RUNNING
2026-03-14T02:20:43.140242,1850973,-796,792,16840,134.15,170.35,RUNNING
2026-03-14T02:20:43.239996,1851073,-688,696,16624,150.44,170.35,RUNNING
2026-03-14T02:20:43.340605,1851173,-692,784,16676,133.43,170.35,RUNNING
2026-03-14T02:20:43.440058,1851273,-724,816,16568,128.29,170.35,RUNNING
2026-03-14T02:20:43.557701,1851373,-684,756,16704,128.82,170.35,RUNNING
2026-03-14T02:20:43.640045,1851473,-588,756,16612,122.82,170.35,RUNNING
