laptop_time_iso,esp_ms,ax,ay,az,motion,state
2026-03-13T22:37:21.857781,266909,-388,1316,9820,2482.96,IDLE
2026-03-13T22:37:21.957935,267009,380,2676,16316,3228.16,IDLE
2026-03-13T22:37:22.057602,267109,384,920,15364,2852.66,IDLE
2026-03-13T22:37:22.157728,267209,-520,1120,16632,2569.85,IDLE
2026-03-13T22:37:22.257709,267309,-704,668,16728,2121.38,IDLE
2026-03-13T22:37:22.459506,267509,-668,1000,16736,1466.85,IDLE
2026-03-13T22:37:22.557685,267609,-792,764,16812,1215.20,IDLE
2026-03-13T22:37:22.657510,267709,-72,800,16292,1092.98,IDLE
2026-03-13T22:37:22.758012,267809,7388,1348,12324,1234.62,IDLE
2026-03-13T22:37:22.858026,267909,-332,1048,16492,1389.79,IDLE
2026-03-13T22:37:22.957574,268009,-532,900,16820,1197.92,IDLE
2026-03-13T22:37:23.057823,268109,-880,972,16820,985.64,IDLE
2026-03-13T22:37:23.157596,268209,-868,904,16740,823.37,IDLE
2026-03-13T22:37:23.257873,268309,-452,952,16612,700.63,IDLE
2026-03-13T22:37:23.357510,268409,-1028,964,16764,606.51,IDLE
2026-03-13T22:37:23.459622,268509,-260,848,16812,499.54,IDLE
2026-03-13T22:37:23.557633,268609,-972,912,16684,427.30,IDLE
2026-03-13T22:37:23.657642,268709,-496,972,16748,358.73,IDLE
2026-03-13T22:37:23.757658,268809,-872,860,16768,299.41,IDLE
2026-03-13T22:37:23.857949,268909,-368,1252,16844,260.24,IDLE
2026-03-13T22:37:23.957612,269009,-728,1116,16812,218.75,IDLE
2026-03-13T22:37:24.057643,269109,-740,588,16700,204.22,IDLE
2026-03-13T22:37:24.157593,269209,-736,440,16768,178.83,IDLE
2026-03-13T22:37:24.258032,269309,-904,704,16732,150.01,IDLE
2026-03-13T22:37:24.357931,269409,-776,676,16852,143.21,IDLE
2026-03-13T22:37:24.459686,269509,-908,576,16872,121.54,IDLE
2026-03-13T22:37:24.557864,269609,-740,640,16668,137.38,IDLE
2026-03-13T22:37:24.657597,269709,-820,760,16724,124.29,IDLE
2026-03-13T22:37:24.757634,269809,-660,748,16788,112.05,IDLE
2026-03-13T22:37:24.857326,269909,-748,780,16752,97.42,IDLE
2026-03-13T22:37:24.957612,270009,-700,936,16808,91.00,IDLE
2026-03-13T22:37:25.057584,270109,-748,824,16752,85.36,IDLE
2026-03-13T22:37:25.157254,270209,-760,848,16772,73.90,IDLE
2026-03-13T22:37:25.257487,270309,-656,932,16684,76.39,IDLE
2026-03-13T22:37:25.357360,270409,-564,864,16676,65.34,IDLE
2026-03-13T22:37:25.459589,270509,-832,884,16888,93.84,IDLE
2026-03-13T22:37:25.557455,270609,-720,912,16712,109.21,IDLE
2026-03-13T22:37:25.657499,270709,-652,876,16800,104.51,IDLE
2026-03-13T22:37:25.757613,270809,-680,816,16868,97.57,IDLE
2026-03-13T22:37:25.857620,270909,-652,772,16724,106.45,IDLE
2026-03-13T22:37:25.957645,271009,-836,708,16904,120.58,IDLE
2026-03-13T22:37:26.057684,271109,-852,968,16832,109.34,IDLE
2026-03-13T22:37:26.157664,271209,-540,1048,16736,108.36,IDLE
2026-03-13T22:37:26.257649,271309,-872,372,16880,112.09,IDLE
2026-03-13T22:37:26.357661,271409,-660,820,16720,119.55,IDLE
2026-03-13T22:37:26.459497,271509,-828,944,16804,115.62,IDLE
2026-03-13T22:37:26.557665,271609,-820,920,16788,97.99,IDLE
2026-03-13T22:37:26.657411,271709,-660,920,16804,81.96,IDLE
2026-03-13T22:37:26.757537,271809,-1076,724,16888,84.42,IDLE
2026-03-13T22:37:26.857430,271909,-620,560,16796,91.00,IDLE
2026-03-13T22:37:26.957485,272009,-536,924,16884,92.80,IDLE
2026-03-13T22:37:27.057545,272109,-724,988,16760,96.44,IDLE
2026-03-13T22:37:27.157375,272209,-660,744,16780,79.94,IDLE
2026-03-13T22:37:27.257620,272309,-728,860,16792,69.21,IDLE
2026-03-13T22:37:27.357604,272409,-536,932,16808,59.01,IDLE
2026-03-13T22:37:27.459453,272509,-840,860,16820,52.09,IDLE
2026-03-13T22:37:27.557615,272609,-508,900,16872,50.04,IDLE
2026-03-13T22:37:27.657358,272709,-756,868,16624,84.20,IDLE
2026-03-13T22:37:27.757597,272809,-600,752,16792,97.08,IDLE
2026-03-13T22:37:27.857760,272909,-324,1232,16328,159.15,IDLE
2026-03-13T22:37:27.957628,273009,-632,1028,16720,199.96,IDLE
2026-03-13T22:37:28.057633,273109,-680,756,16704,169.11,IDLE
2026-03-13T22:37:28.157423,273209,-692,788,16692,140.47,IDLE
2026-03-13T22:37:28.257606,273309,-668,824,16764,128.26,IDLE
2026-03-13T22:37:28.357482,273409,-792,892,16744,107.17,IDLE
2026-03-13T22:37:28.459253,273509,-516,896,16796,95.32,IDLE
2026-03-13T22:37:28.557591,273609,-708,776,16780,80.85,IDLE
2026-03-13T22:37:28.657357,273709,-728,788,16888,85.96,IDLE
2026-03-13T22:37:28.757285,273809,-664,916,16872,72.67,IDLE
2026-03-13T22:37:28.857420,273909,-744,920,16840,64.70,IDLE
2026-03-13T22:37:28.957301,274009,-632,824,16760,69.14,IDLE
2026-03-13T22:37:29.057235,274109,-760,824,16688,68.67,IDLE
2026-03-13T22:37:29.157367,274209,-696,804,16840,82.94,IDLE
2026-03-13T22:37:29.257406,274309,-560,888,16772,80.38,IDLE
2026-03-13T22:37:29.357407,274409,-812,812,16808,73.53,IDLE
2026-03-13T22:37:29.459413,274509,-664,804,16884,72.72,IDLE
2026-03-13T22:37:29.557252,274609,-704,736,16748,84.33,IDLE
2026-03-13T22:37:29.657270,274709,-716,832,16776,75.08,IDLE
2026-03-13T22:37:29.757605,274809,-668,928,16624,88.31,IDLE
2026-03-13T22:37:29.857497,274909,-768,800,16724,89.96,IDLE
2026-03-13T22:37:29.957319,275009,-756,956,17000,124.69,IDLE
2026-03-13T22:37:30.057626,275109,-804,764,16768,145.26,IDLE
2026-03-13T22:37:30.157356,275209,-708,860,16828,129.95,IDLE
2026-03-13T22:37:30.257484,275309,-768,984,16708,126.41,IDLE
2026-03-13T22:37:30.357459,275409,-536,820,16760,109.78,IDLE
2026-03-13T22:37:30.459315,275509,-860,588,16820,101.47,IDLE
2026-03-13T22:37:30.557176,275609,-696,840,16784,89.12,IDLE
2026-03-13T22:37:30.657490,275709,-748,1180,16712,81.92,IDLE
2026-03-13T22:37:30.757363,275809,-520,784,16812,79.41,IDLE
2026-03-13T22:37:30.857608,275909,-616,848,16120,188.29,IDLE
2026-03-13T22:37:30.957627,276009,-1728,1188,16304,205.56,IDLE
2026-03-13T22:37:31.057459,276109,-228,560,16528,186.70,IDLE
2026-03-13T22:37:31.157407,276209,-280,816,16788,201.89,IDLE
2026-03-13T22:37:31.257605,276309,-1008,644,16596,196.35,IDLE
2026-03-13T22:37:31.357444,276409,-436,760,16748,184.74,IDLE
2026-03-13T22:37:31.459389,276509,-732,960,16712,154.25,IDLE
2026-03-13T22:37:31.557637,276609,-976,932,16864,155.71,IDLE
2026-03-13T22:37:31.657333,276709,-48,1464,16784,140.30,IDLE
2026-03-13T22:37:31.757646,276809,-1464,560,16892,136.07,IDLE
2026-03-13T22:37:31.857539,276909,-420,968,16836,128.77,IDLE
2026-03-13T22:37:31.957725,277009,-1060,736,16792,110.55,IDLE
2026-03-13T22:37:32.057213,277109,-224,604,16588,134.03,IDLE
2026-03-13T22:37:32.157353,277209,-856,624,16864,163.32,IDLE
2026-03-13T22:37:32.257564,277309,-668,1052,16832,137.37,IDLE
2026-03-13T22:37:32.357356,277409,-828,672,16756,128.51,IDLE
2026-03-13T22:37:32.459358,277509,-752,800,16728,110.04,IDLE
2026-03-13T22:37:32.557525,277609,-540,820,16748,92.53,IDLE
2026-03-13T22:37:32.657233,277709,-820,828,16860,98.10,IDLE
2026-03-13T22:37:32.757524,277809,-768,1000,16760,97.16,IDLE
2026-03-13T22:37:32.857184,277909,-360,908,16748,85.23,IDLE
2026-03-13T22:37:32.957283,278009,-1232,792,16740,74.84,IDLE
2026-03-13T22:37:33.057240,278109,-452,424,16752,68.66,IDLE
2026-03-13T22:37:33.157207,278209,-876,872,16752,62.43,IDLE
2026-03-13T22:37:33.257260,278309,-724,928,16752,51.96,IDLE
2026-03-13T22:37:33.357374,278409,-636,792,16816,52.21,IDLE
2026-03-13T22:37:33.459147,278509,-628,920,16580,84.08,IDLE
2026-03-13T22:37:33.557286,278609,-764,756,16784,105.13,IDLE
2026-03-13T22:37:33.656990,278709,-600,856,16720,98.04,IDLE
2026-03-13T22:37:33.757192,278809,-660,852,16664,90.08,IDLE
2026-03-13T22:37:33.857351,278909,-760,816,16816,101.61,IDLE
2026-03-13T22:37:33.957115,279009,-744,784,16848,88.66,IDLE
2026-03-13T22:37:34.057162,279109,-736,836,16812,78.78,IDLE
2026-03-13T22:37:34.157147,279209,-784,832,16732,78.62,IDLE
2026-03-13T22:37:34.257262,279309,-716,808,16744,65.86,IDLE
2026-03-13T22:37:34.357390,279409,-1208,868,17164,134.93,IDLE
2026-03-13T22:37:34.459059,279509,-552,956,16752,189.84,IDLE
2026-03-13T22:37:34.557293,279609,-788,848,16852,174.28,IDLE
2026-03-13T22:37:34.657246,279709,-760,848,16904,152.02,IDLE
2026-03-13T22:37:34.757281,279809,-632,704,16712,161.29,IDLE
2026-03-13T22:37:34.857225,279909,-712,824,16700,132.85,IDLE
2026-03-13T22:37:34.957200,280009,-864,844,16804,129.08,IDLE
2026-03-13T22:37:35.057297,280109,-648,900,16768,113.53,IDLE
2026-03-13T22:37:35.157321,280209,-952,708,16960,128.52,IDLE
2026-03-13T22:37:35.257247,280309,-508,924,16644,163.72,IDLE
2026-03-13T22:37:35.357281,280409,-468,896,16428,173.55,IDLE
2026-03-13T22:37:35.459139,280509,-676,832,16728,196.89,IDLE
2026-03-13T22:37:35.557338,280609,-704,904,16760,168.08,IDLE
2026-03-13T22:37:35.657212,280709,-652,772,16868,155.66,IDLE
2026-03-13T22:37:35.757469,280809,-704,836,16768,144.68,IDLE
2026-03-13T22:37:35.857030,280909,-636,808,16676,135.90,IDLE
2026-03-13T22:37:35.957297,281009,-804,820,16836,141.58,IDLE
2026-03-13T22:37:36.057231,281109,-704,916,16764,128.94,IDLE
2026-03-13T22:37:36.157169,281209,-600,792,16828,115.37,IDLE
2026-03-13T22:37:36.257315,281309,-644,796,16908,109.30,IDLE
2026-03-13T22:37:36.357274,281409,-740,832,16684,128.84,IDLE
2026-03-13T22:37:36.459036,281509,-660,796,16780,121.98,IDLE
2026-03-13T22:37:36.557166,281609,-644,800,16792,102.10,IDLE
2026-03-13T22:37:36.656971,281709,-704,756,16868,97.45,IDLE
2026-03-13T22:37:36.757367,281809,-696,852,16752,99.98,IDLE
2026-03-13T22:37:36.857268,281909,-724,920,16700,90.46,IDLE
2026-03-13T22:37:36.957168,282009,-668,804,16748,81.31,IDLE
2026-03-13T22:37:37.057105,282109,-720,792,16712,72.85,IDLE
2026-03-13T22:37:37.157128,282209,-616,832,16732,62.93,IDLE
2026-03-13T22:37:37.257348,282309,-816,840,16768,59.68,IDLE
2026-03-13T22:37:37.357095,282409,-692,816,16828,58.50,IDLE
2026-03-13T22:37:37.459415,282509,-616,796,16828,48.67,IDLE
2026-03-13T22:37:37.557312,282609,-644,796,16800,44.76,IDLE
2026-03-13T22:37:37.657161,282709,-772,852,16684,56.07,IDLE
2026-03-13T22:37:37.757161,282809,-692,744,16696,46.57,IDLE
2026-03-13T22:37:37.857220,282909,-756,800,16760,50.65,IDLE
2026-03-13T22:37:37.957290,283009,-680,848,16728,47.44,IDLE
2026-03-13T22:37:38.057051,283109,-676,780,16816,54.09,IDLE
2026-03-13T22:37:38.157159,283209,-708,924,16780,49.27,IDLE
2026-03-13T22:37:38.257370,283309,-732,796,16772,42.83,IDLE
2026-03-13T22:37:38.357286,283409,-712,888,16656,55.28,IDLE
2026-03-13T22:37:38.459237,283509,-680,840,16848,79.13,IDLE
2026-03-13T22:37:38.557347,283609,-680,860,16772,78.36,IDLE
2026-03-13T22:37:38.657044,283709,-640,804,16888,84.31,IDLE
2026-03-13T22:37:38.757286,283809,-736,820,16784,86.97,IDLE
2026-03-13T22:37:38.857172,283909,-760,796,16808,75.61,IDLE
2026-03-13T22:37:38.956978,284009,-564,816,16724,78.31,IDLE
2026-03-13T22:37:39.057010,284109,-792,840,16588,86.76,IDLE
2026-03-13T22:37:39.157130,284209,-704,816,16872,121.23,IDLE
2026-03-13T22:37:39.257219,284309,-724,788,16776,116.74,IDLE
2026-03-13T22:37:39.357279,284409,-664,856,16812,102.35,IDLE
2026-03-13T22:37:39.459127,284509,-768,844,16656,111.25,IDLE
2026-03-13T22:37:39.557122,284609,-440,672,16568,110.59,IDLE
2026-03-13T22:37:39.657155,284709,-812,848,16812,138.47,IDLE
2026-03-13T22:37:39.757134,284809,-688,872,16772,121.51,IDLE
2026-03-13T22:37:39.856948,284909,-776,808,16756,102.39,IDLE
2026-03-13T22:37:39.957232,285009,-592,904,16824,95.71,IDLE
2026-03-13T22:37:40.056846,285109,-776,820,16808,80.79,IDLE
2026-03-13T22:37:40.156998,285209,-696,868,16716,82.96,IDLE
2026-03-13T22:37:40.257084,285309,-672,872,16812,85.13,IDLE
2026-03-13T22:37:40.357056,285409,-700,788,16708,89.03,IDLE
2026-03-13T22:37:40.458985,285509,-672,868,16756,82.13,IDLE
2026-03-13T22:37:40.557012,285609,-652,756,16700,78.53,IDLE
2026-03-13T22:37:40.656961,285709,-644,752,16704,65.02,IDLE
2026-03-13T22:37:40.756994,285809,-712,856,16920,93.51,IDLE
2026-03-13T22:37:40.857107,285909,-732,832,16732,110.51,IDLE
2026-03-13T22:37:40.957234,286009,-644,840,16812,104.41,IDLE
2026-03-13T22:37:41.057261,286109,-724,1016,16796,86.16,IDLE
2026-03-13T22:37:41.156834,286209,-716,712,16796,73.52,IDLE
2026-03-13T22:37:41.256889,286309,-640,728,16780,63.59,IDLE
2026-03-13T22:37:41.357205,286409,-744,668,16732,60.45,IDLE
2026-03-13T22:37:41.459202,286509,-644,856,16728,49.64,IDLE
2026-03-13T22:37:41.557242,286609,-972,832,16812,58.41,IDLE
2026-03-13T22:37:41.656997,286709,-692,888,16796,52.74,IDLE
2026-03-13T22:37:41.757132,286809,-776,748,16804,44.12,IDLE
2026-03-13T22:37:41.857103,286909,-708,812,16768,42.65,IDLE
2026-03-13T22:37:41.956987,287009,-644,792,16712,45.67,IDLE
2026-03-13T22:37:42.057101,287109,-700,800,16768,47.98,IDLE
2026-03-13T22:37:42.156921,287209,-768,828,16696,51.50,IDLE
2026-03-13T22:37:42.256874,287309,-772,852,16632,53.47,IDLE
2026-03-13T22:37:42.357184,287409,-692,800,16684,52.09,IDLE
2026-03-13T22:37:42.459109,287509,-676,732,16656,48.42,IDLE
2026-03-13T22:37:42.557179,287609,-688,960,16772,62.70,IDLE
2026-03-13T22:37:42.656983,287709,-568,640,16880,67.28,IDLE
2026-03-13T22:37:42.757150,287809,-696,660,16964,71.27,IDLE
2026-03-13T22:37:42.857047,287909,-600,816,16680,108.91,IDLE
2026-03-13T22:37:42.956942,288009,-580,780,16736,98.93,IDLE
2026-03-13T22:37:43.057030,288109,-764,704,16880,107.71,IDLE
2026-03-13T22:37:43.157029,288209,-548,772,16668,127.40,IDLE
2026-03-13T22:37:43.257117,288309,-668,876,16652,105.63,IDLE
2026-03-13T22:37:43.356803,288409,-672,780,16720,98.01,IDLE
2026-03-13T22:37:43.459081,288509,-632,788,16828,99.56,IDLE
2026-03-13T22:37:43.557055,288610,-932,708,16848,87.09,IDLE
2026-03-13T22:37:43.756915,288809,-688,892,16808,103.61,IDLE
2026-03-13T22:37:43.856795,288909,-756,872,16752,94.68,IDLE
2026-03-13T22:37:43.956704,289009,-648,760,16800,84.47,IDLE
2026-03-13T22:37:44.056958,289109,-772,924,16776,71.16,IDLE
2026-03-13T22:37:44.157076,289209,-696,892,16744,65.00,IDLE
2026-03-13T22:37:44.256952,289309,-936,780,16868,76.66,IDLE
2026-03-13T22:37:44.357093,289409,-444,860,16808,76.56,IDLE
2026-03-13T22:37:44.459076,289509,-732,876,16688,82.37,IDLE
2026-03-13T22:37:44.557078,289609,-436,884,16720,71.51,IDLE
2026-03-13T22:37:44.657069,289709,-608,804,16428,110.86,IDLE
2026-03-13T22:37:44.757016,289809,-364,792,16700,138.40,IDLE
2026-03-13T22:37:44.857228,289909,-848,804,16796,133.98,IDLE
2026-03-13T22:37:44.957097,290009,-516,968,16812,111.87,IDLE
2026-03-13T22:37:45.057116,290109,-1132,756,17048,137.55,IDLE
2026-03-13T22:37:45.157224,290209,-724,732,16796,162.24,IDLE
2026-03-13T22:37:45.256995,290309,-612,876,16844,142.10,IDLE
2026-03-13T22:37:45.356979,290409,-656,860,16720,138.64,IDLE
2026-03-13T22:37:45.458728,290509,-696,784,16712,115.51,IDLE
2026-03-13T22:37:45.557040,290609,-680,676,16968,139.76,IDLE
2026-03-13T22:37:45.657104,290709,-620,760,16668,168.28,IDLE
2026-03-13T22:37:45.757184,290809,-584,780,16664,138.78,IDLE
2026-03-13T22:37:45.856775,290909,-848,668,16772,134.36,IDLE
2026-03-13T22:37:45.957202,291009,-912,832,17028,158.05,IDLE
2026-03-13T22:37:46.057131,291109,-752,592,16700,191.76,IDLE
2026-03-13T22:37:46.156973,291209,-824,796,16860,188.11,IDLE
2026-03-13T22:37:46.257056,291309,-812,912,16820,160.48,IDLE
2026-03-13T22:37:46.357033,291409,-780,704,16924,148.21,IDLE
2026-03-13T22:37:46.459002,291509,-708,676,16744,154.65,IDLE
2026-03-13T22:37:46.557226,291609,-760,748,16800,137.83,IDLE
2026-03-13T22:37:46.657161,291709,-772,660,16800,113.59,IDLE
2026-03-13T22:37:46.757083,291809,-648,808,16664,117.35,IDLE
2026-03-13T22:37:46.857035,291909,-928,760,17040,165.71,IDLE
2026-03-13T22:37:46.956950,292009,-584,916,16788,182.51,IDLE
2026-03-13T22:37:47.056950,292109,-536,876,16664,172.61,IDLE
2026-03-13T22:37:47.156871,292209,-556,768,16652,144.54,IDLE
2026-03-13T22:37:47.257192,292309,-1220,812,17020,191.24,IDLE
2026-03-13T22:37:47.356866,292409,-688,784,16660,227.08,IDLE
2026-03-13T22:37:47.458834,292509,-628,816,16604,196.42,IDLE
2026-03-13T22:37:47.557057,292609,-672,800,16752,187.82,IDLE
2026-03-13T22:37:47.657009,292709,-976,724,16824,169.00,IDLE
2026-03-13T22:37:47.756721,292809,-452,884,16636,174.98,IDLE
2026-03-13T22:37:47.856845,292909,-816,820,16892,191.36,IDLE
2026-03-13T22:37:47.956741,293009,-768,812,16764,180.38,IDLE
2026-03-13T22:37:48.056926,293109,-724,856,16804,155.14,IDLE
2026-03-13T22:37:48.156812,293209,-688,764,16732,141.22,IDLE
2026-03-13T22:37:48.256762,293309,-660,776,16792,126.47,IDLE
2026-03-13T22:37:48.356888,293409,-780,776,16756,109.25,IDLE
2026-03-13T22:37:48.458702,293509,-780,760,16776,93.05,IDLE
2026-03-13T22:37:48.556842,293609,-708,784,16804,80.95,IDLE
2026-03-13T22:37:48.656750,293709,-724,712,16704,84.80,IDLE
2026-03-13T22:37:48.756686,293809,-716,860,16832,93.71,IDLE
2026-03-13T22:37:48.856708,293909,-684,772,16796,84.32,IDLE
2026-03-13T22:37:48.956719,294009,-696,756,16808,71.26,IDLE
2026-03-13T22:37:49.056699,294109,-1012,596,16788,60.29,IDLE
2026-03-13T22:37:49.156887,294209,-164,768,16280,144.86,IDLE
2026-03-13T22:37:49.256946,294309,-832,840,16860,227.23,IDLE
2026-03-13T22:37:49.356904,294409,-720,788,16752,207.11,IDLE
2026-03-13T22:37:49.458735,294509,-704,780,16744,171.45,IDLE
2026-03-13T22:37:49.556827,294609,-684,744,16816,153.08,IDLE
2026-03-13T22:37:49.656900,294709,-680,800,16716,143.06,IDLE
2026-03-13T22:37:49.756924,294809,-732,768,16796,131.81,IDLE
2026-03-13T22:37:49.856896,294909,-604,892,16636,136.64,IDLE
2026-03-13T22:37:49.956906,295009,-672,828,16644,113.35,IDLE
2026-03-13T22:37:50.056866,295109,-664,768,16808,121.84,IDLE
2026-03-13T22:37:50.156908,295209,-744,632,16680,123.33,IDLE
2026-03-13T22:37:50.256908,295309,-540,820,16624,111.13,IDLE
2026-03-13T22:37:50.356839,295409,-752,788,16820,127.53,IDLE
2026-03-13T22:37:50.458712,295509,-648,844,16704,125.71,IDLE
2026-03-13T22:37:50.556754,295609,-744,820,16736,109.33,IDLE
2026-03-13T22:37:50.656851,295709,-660,852,16676,100.77,IDLE
2026-03-13T22:37:50.756793,295809,-768,868,16680,84.33,IDLE
2026-03-13T22:37:50.856863,295909,-748,824,16868,102.35,IDLE
2026-03-13T22:37:50.956833,296009,-676,760,16796,97.95,IDLE
2026-03-13T22:37:51.056808,296109,-624,800,16660,104.78,IDLE
2026-03-13T22:37:51.157112,296209,-708,748,16760,104.06,IDLE
2026-03-13T22:37:51.256688,296309,-752,804,16772,88.29,IDLE
2026-03-13T22:37:51.356644,296409,-700,800,16704,85.05,IDLE
2026-03-13T22:37:51.458863,296509,-712,840,16876,101.08,IDLE
2026-03-13T22:37:51.557106,296609,-688,808,16696,115.68,IDLE
2026-03-13T22:37:51.656737,296709,-632,780,16672,99.81,IDLE
2026-03-13T22:37:51.756753,296809,-712,816,16832,111.47,IDLE
2026-03-13T22:37:51.856735,296909,-684,760,16744,107.90,IDLE
2026-03-13T22:37:51.956638,297009,-656,760,16772,93.31,IDLE
2026-03-13T22:37:52.056670,297109,-696,780,16712,86.83,IDLE
2026-03-13T22:37:52.156707,297209,-708,736,16724,73.09,IDLE
2026-03-13T22:37:52.256810,297309,-672,756,16848,82.11,IDLE
2026-03-13T22:37:52.356549,297409,-648,764,16820,72.46,IDLE
2026-03-13T22:37:52.458678,297509,-740,800,16800,62.03,IDLE
2026-03-13T22:37:52.556851,297610,-692,824,16736,62.52,IDLE
2026-03-13T22:37:52.756691,297809,-652,800,16728,43.77,IDLE
2026-03-13T22:37:52.856838,297909,-904,780,16796,50.04,IDLE
2026-03-13T22:37:52.956690,298009,-696,760,16820,43.40,IDLE
2026-03-13T22:37:53.056727,298109,-764,796,16752,46.97,IDLE
2026-03-13T22:37:53.156943,298209,-696,756,16852,55.62,IDLE
2026-03-13T22:37:53.256626,298309,-764,820,16692,73.27,IDLE
2026-03-13T22:37:53.356906,298409,-656,796,16760,71.27,IDLE
2026-03-13T22:37:53.458625,298509,-660,780,16836,71.99,IDLE
2026-03-13T22:37:53.556645,298609,-672,728,16764,72.30,IDLE
2026-03-13T22:37:53.656735,298709,-712,808,16728,64.80,IDLE
2026-03-13T22:37:53.756753,298809,-752,748,16812,68.04,IDLE
2026-03-13T22:37:53.856839,298909,-644,760,16712,74.47,IDLE
2026-03-13T22:37:53.956601,299009,-676,792,16712,61.56,IDLE
2026-03-13T22:37:54.056620,299109,-724,712,16812,68.16,IDLE
2026-03-13T22:37:54.156613,299209,-632,668,16716,74.14,IDLE
2026-03-13T22:37:54.256720,299309,-760,768,16820,81.20,IDLE
2026-03-13T22:37:54.356659,299409,-676,804,16736,82.02,IDLE
2026-03-13T22:37:54.458528,299509,-716,784,16816,81.75,IDLE
2026-03-13T22:37:54.556691,299609,-684,780,16792,71.62,IDLE
2026-03-13T22:37:54.657034,299709,-728,800,16760,63.98,IDLE
2026-03-13T22:37:54.756386,299809,-672,788,16836,65.59,IDLE
2026-03-13T22:37:54.856403,299909,-700,804,16792,61.35,IDLE
2026-03-13T22:37:54.956460,300009,-660,756,16816,53.93,IDLE
2026-03-13T22:37:55.056398,300109,-756,788,16872,55.27,IDLE
2026-03-13T22:37:55.156396,300209,-708,776,16720,73.10,IDLE
2026-03-13T22:37:55.256389,300309,-676,800,16776,69.97,IDLE
2026-03-13T22:37:55.356408,300409,-756,736,16792,60.34,IDLE
2026-03-13T22:37:55.458558,300509,-756,648,16792,50.13,IDLE
2026-03-13T22:37:55.556419,300609,-624,696,16764,46.77,IDLE
2026-03-13T22:37:55.656382,300709,-668,824,16776,41.85,IDLE
2026-03-13T22:37:55.756373,300809,-320,840,16768,37.45,IDLE
2026-03-13T22:37:55.856720,300909,-716,784,16796,37.45,IDLE
2026-03-13T22:37:55.956357,301009,-800,876,16756,36.40,IDLE
2026-03-13T22:37:56.056415,301109,-460,716,16708,42.14,IDLE
2026-03-13T22:37:56.156458,301209,-676,704,16748,42.97,IDLE
2026-03-13T22:37:56.256412,301309,-660,836,16696,43.60,IDLE
2026-03-13T22:37:56.356358,301409,-680,728,16880,68.05,IDLE
2026-03-13T22:37:56.458465,301509,-816,772,16900,60.83,IDLE
2026-03-13T22:37:56.556523,301609,-632,728,16640,98.37,IDLE
2026-03-13T22:37:56.656702,301709,-676,768,16812,112.20,IDLE
2026-03-13T22:37:56.756623,301809,-668,848,16712,109.33,IDLE
2026-03-13T22:37:56.856528,301909,-724,804,16764,99.02,IDLE
2026-03-13T22:37:56.956713,302009,-856,792,16912,108.79,IDLE
2026-03-13T22:37:57.056692,302109,-680,836,16816,107.51,IDLE
2026-03-13T22:37:57.156677,302209,-604,808,16700,109.76,IDLE
2026-03-13T22:37:57.256667,302309,-772,732,16812,110.74,IDLE
2026-03-13T22:37:57.356593,302409,-648,828,16788,95.26,IDLE
2026-03-13T22:37:57.458641,302509,-804,808,16764,81.39,IDLE
2026-03-13T22:37:57.556525,302609,-668,640,16792,69.39,IDLE
2026-03-13T22:37:57.656457,302709,-944,668,16864,72.41,IDLE
2026-03-13T22:37:57.756650,302809,-960,684,17096,101.31,IDLE
2026-03-13T22:37:57.856659,302909,-716,712,16776,142.52,IDLE
2026-03-13T22:37:57.956805,303009,-780,724,16828,126.81,IDLE
2026-03-13T22:37:58.056699,303109,-640,740,16716,125.05,IDLE
2026-03-13T22:37:58.156704,303209,-780,732,16760,111.45,IDLE
2026-03-13T22:37:58.256527,303309,-648,780,16768,92.20,IDLE
2026-03-13T22:37:58.356613,303409,-744,764,16732,81.49,IDLE
2026-03-13T22:37:58.458627,303509,-688,808,16768,73.23,IDLE
2026-03-13T22:37:58.556439,303609,-768,708,16748,63.83,IDLE
2026-03-13T22:37:58.656460,303709,-628,788,16744,53.46,IDLE
2026-03-13T22:37:58.756468,303809,-784,776,16760,47.80,IDLE
2026-03-13T22:37:58.856436,303909,-716,688,16868,57.36,IDLE
2026-03-13T22:37:58.956382,304009,-684,792,16824,54.36,IDLE
2026-03-13T22:37:59.056431,304109,-720,824,16832,46.56,IDLE
2026-03-13T22:37:59.156517,304209,-688,784,16844,39.75,IDLE
2026-03-13T22:37:59.256547,304309,-676,764,16716,55.85,IDLE
2026-03-13T22:37:59.356570,304409,-592,700,16768,54.06,IDLE
2026-03-13T22:37:59.458484,304509,-660,748,16792,49.47,IDLE
2026-03-13T22:37:59.556626,304609,-784,776,16844,51.09,IDLE
2026-03-13T22:37:59.656528,304709,-572,716,16816,48.94,IDLE
2026-03-13T22:37:59.756563,304809,-744,744,16752,50.20,IDLE
2026-03-13T22:37:59.856493,304909,-712,792,16776,45.62,IDLE
2026-03-13T22:37:59.956529,305009,-768,748,16752,41.64,IDLE
2026-03-13T22:38:00.056491,305109,-524,704,16640,56.31,IDLE
2026-03-13T22:38:00.156544,305209,-800,724,16784,74.17,IDLE
2026-03-13T22:38:00.256515,305309,-804,844,16876,78.38,IDLE
2026-03-13T22:38:00.356592,305409,-476,816,16656,106.29,IDLE
2026-03-13T22:38:00.458549,305509,-688,768,16716,98.86,IDLE
2026-03-13T22:38:00.556321,305610,-628,744,16824,99.85,IDLE
2026-03-13T22:38:00.756310,305809,-532,700,16696,90.50,IDLE
